@relation '.\\uk-2007-05.content_based_features.csv'

@attribute HST_1 numeric
@attribute HST_2 numeric
@attribute HST_3 numeric
@attribute HST_4 numeric
@attribute HST_5 numeric
@attribute HST_6 numeric
@attribute HST_7 numeric
@attribute HST_8 numeric
@attribute HST_9 numeric
@attribute HST_10 numeric
@attribute HST_11 numeric
@attribute HST_12 numeric
@attribute HST_13 numeric
@attribute HST_14 numeric
@attribute HST_15 numeric
@attribute HST_16 numeric
@attribute HST_17 numeric
@attribute HST_18 numeric
@attribute HST_19 numeric
@attribute HST_20 numeric
@attribute HST_21 numeric
@attribute HST_22 numeric
@attribute HST_23 numeric
@attribute HST_24 numeric
@attribute HMG_25 numeric
@attribute HMG_26 numeric
@attribute HMG_27 numeric
@attribute HMG_28 numeric
@attribute HMG_29 numeric
@attribute HMG_30 numeric
@attribute HMG_31 numeric
@attribute HMG_32 numeric
@attribute HMG_33 numeric
@attribute HMG_34 numeric
@attribute HMG_35 numeric
@attribute HMG_36 numeric
@attribute HMG_37 numeric
@attribute HMG_38 numeric
@attribute HMG_39 numeric
@attribute HMG_40 numeric
@attribute HMG_41 numeric
@attribute HMG_42 numeric
@attribute HMG_43 numeric
@attribute HMG_44 numeric
@attribute HMG_45 numeric
@attribute HMG_46 numeric
@attribute HMG_47 numeric
@attribute HMG_48 numeric
@attribute AVG_49 numeric
@attribute AVG_50 numeric
@attribute AVG_51 numeric
@attribute AVG_52 numeric
@attribute AVG_53 numeric
@attribute AVG_54 numeric
@attribute AVG_55 numeric
@attribute AVG_56 numeric
@attribute AVG_57 numeric
@attribute AVG_58 numeric
@attribute AVG_59 numeric
@attribute AVG_60 numeric
@attribute AVG_61 numeric
@attribute AVG_62 numeric
@attribute AVG_63 numeric
@attribute AVG_64 numeric
@attribute AVG_65 numeric
@attribute AVG_66 numeric
@attribute AVG_67 numeric
@attribute AVG_68 numeric
@attribute AVG_69 numeric
@attribute AVG_70 numeric
@attribute AVG_71 numeric
@attribute AVG_72 numeric
@attribute STD_73 numeric
@attribute STD_74 numeric
@attribute STD_75 numeric
@attribute STD_76 numeric
@attribute STD_77 numeric
@attribute STD_78 numeric
@attribute STD_79 numeric
@attribute STD_80 numeric
@attribute STD_81 numeric
@attribute STD_82 numeric
@attribute STD_83 numeric
@attribute STD_84 numeric
@attribute STD_85 numeric
@attribute STD_86 numeric
@attribute STD_87 numeric
@attribute STD_88 numeric
@attribute STD_89 numeric
@attribute STD_90 numeric
@attribute STD_91 numeric
@attribute STD_92 numeric
@attribute STD_93 numeric
@attribute STD_94 numeric
@attribute STD_95 numeric
@attribute STD_96 numeric
@attribute class {spam,nonspam}

@data
10,0,5.6,0.1,0.025773,1.047619,0.1,0.1,0.2,0.3,0.01,0.005,0.004,0.003,0,0,0.1,0.1,0,0,0.002,0.001,2.079442,2.079442,10,0,5.6,0.1,0.025773,1.047619,0.1,0.1,0.2,0.3,0.01,0.005,0.004,0.003,0,0,0.1,0.1,0,0,0.002,0.001,2.079442,2.079442,10,0,5.6,0.1,0.025773,1.047619,0.1,0.1,0.2,0.3,0.01,0.005,0.004,0.003,0,0,0.1,0.1,0,0,0.002,0.001,2.079442,2.079442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
321,6,4.844237,0.140187,0.044209,2.204465,0.037383,0.093458,0.133956,0.193146,0.12,0.15,0.086,0.062,0.018692,0.031153,0.071651,0.130841,0.06,0.05,0.046,0.042,5.667369,5.431511,321,6,4.844237,0.140187,0.044209,2.204465,0.037383,0.093458,0.133956,0.193146,0.12,0.15,0.086,0.062,0.018692,0.031153,0.071651,0.130841,0.06,0.05,0.046,0.042,5.667369,5.431511,454.779559,3.843687,4.731113,0.207113,0.055794,2.328105,0.09517,0.135834,0.216049,0.277687,0.391002,0.280501,0.177206,0.115725,0.028792,0.064356,0.113363,0.172644,0.136012,0.135371,0.097194,0.074766,5.743397,5.442345,105300.396296,6.260136,0.103302,0.116863,0.000471,0.048287,0.002242,0.003345,0.005596,0.006381,0.102371,0.045108,0.014608,0.005963,0.000362,0.000974,0.001758,0.002073,0.017677,0.011474,0.006085,0.002918,0.652644,0.770893,nonspam
389,0,4.439589,0.095116,0.017718,2.432184,0.120823,0.172237,0.264781,0.33162,0.47,0.335,0.206,0.129,0.053985,0.069409,0.125964,0.197943,0.21,0.135,0.098,0.077,5.735582,5.15426,389,0,4.439589,0.095116,0.017718,2.432184,0.120823,0.172237,0.264781,0.33162,0.47,0.335,0.206,0.129,0.053985,0.069409,0.125964,0.197943,0.21,0.135,0.098,0.077,5.735582,5.15426,449.888889,1.277778,4.390594,0.177281,0.009896,2.763609,0.13754,0.189953,0.309707,0.398287,0.404444,0.315972,0.2285,0.172833,0.058456,0.061421,0.138249,0.193656,0.230278,0.129722,0.126722,0.091611,5.318612,4.477453,394085.932099,2.145062,0.062012,0.005959,0.000008,0.995472,0.001832,0.002039,0.002358,0.000405,0.037447,0.05915,0.052937,0.051274,0.000068,0.000066,0.000122,0.000202,0.068864,0.02736,0.032321,0.018628,0.158612,0.092045,nonspam
38,11,5.973684,0,0.02096,1.754967,0.184211,0.210526,0.263158,0.289474,0.07,0.04,0.02,0.011,0,0,0.026316,0.210526,0,0,0.002,0.008,3.545011,3.464723,38,11,5.973684,0,0.02096,1.754967,0.184211,0.210526,0.263158,0.289474,0.07,0.04,0.02,0.011,0,0,0.026316,0.210526,0,0,0.002,0.008,3.545011,3.464723,38,11,5.973684,0,0.02096,1.754967,0.184211,0.210526,0.263158,0.289474,0.07,0.04,0.02,0.011,0,0,0.026316,0.210526,0,0,0.002,0.008,3.545011,3.464723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
289,4,5.49827,12.948097,0.017173,2.301471,0.107266,0.145329,0.287197,0.373702,0.31,0.21,0.166,0.108,0.055363,0.058824,0.148789,0.228374,0.16,0.085,0.086,0.066,5.587971,5.375785,289,4,5.49827,12.948097,0.017173,2.301471,0.107266,0.145329,0.287197,0.373702,0.31,0.21,0.166,0.108,0.055363,0.058824,0.148789,0.228374,0.16,0.085,0.086,0.066,5.587971,5.375785,1819.88,4.662857,5.074363,3.203248,0.058864,2.292555,0.082692,0.116335,0.196444,0.261492,0.915829,0.778414,0.53948,0.363029,0.030613,0.056443,0.105868,0.164554,0.199829,0.222,0.300377,0.218206,5.571451,5.156344,73175454.448457,16.137763,0.604583,243.648576,0.001623,0.511427,0.007373,0.010118,0.014788,0.015131,14.219581,11.673929,5.689657,2.424162,0.00498,0.005894,0.00791,0.008157,0.528317,0.510568,1.810368,0.85543,3.263112,2.277129,nonspam
112,8,5.705357,0.482143,0.026065,2.109551,0.089286,0.125,0.232143,0.366071,0.1,0.07,0.052,0.041,0.044643,0.071429,0.107143,0.178571,0.05,0.04,0.024,0.02,4.65007,4.504348,112,8,5.705357,0.482143,0.026065,2.109551,0.089286,0.125,0.232143,0.366071,0.1,0.07,0.052,0.041,0.044643,0.071429,0.107143,0.178571,0.05,0.04,0.024,0.02,4.65007,4.504348,188.857143,9.071429,5.411025,0.340213,0.0334,2.126904,0.102076,0.133072,0.244469,0.355195,0.140357,0.095893,0.067,0.047393,0.06324,0.103692,0.129906,0.19675,0.0775,0.066964,0.041214,0.031821,4.479835,4.210722,134463.122449,5.280612,0.25534,0.043876,0.000577,0.031486,0.001997,0.002797,0.007149,0.011225,0.045389,0.021763,0.008613,0.003752,0.001082,0.001329,0.000827,0.002262,0.01119,0.007849,0.004054,0.002417,0.942828,0.95855,nonspam
28,7,4,0.392857,0.024076,1.521739,0.142857,0.214286,0.285714,0.464286,0.04,0.03,0.016,0.013,0.035714,0.035714,0.25,0.321429,0.01,0.005,0.014,0.009,2.991501,2.498242,14,3,4.071429,0,0.016413,1.028986,0.214286,0.285714,0.285714,0.428571,0.03,0.02,0.008,0.006,0.071429,0.071429,0.214286,0.285714,0.01,0.005,0.006,0.004,2.484907,2.484907,159.176471,3.823529,4.234811,0.174328,0.031246,1.748793,0.113807,0.139916,0.195358,0.277239,0.087647,0.056765,0.037647,0.030118,0.044388,0.054816,0.131207,0.188162,0.029412,0.020588,0.020353,0.018412,4.150521,3.931059,28823.204152,1.439446,0.232165,0.238472,0.00032,0.305568,0.024059,0.023177,0.020796,0.019654,0.011124,0.003265,0.001089,0.000686,0.005699,0.005331,0.021641,0.018929,0.000947,0.000438,0.000325,0.00025,2.396299,2.11126,nonspam
422,7,5.234597,0.056872,0.03081,2.147755,0.092417,0.165877,0.227488,0.310427,0.39,0.35,0.192,0.131,0.097156,0.125592,0.161137,0.239336,0.41,0.265,0.136,0.101,5.967639,5.791996,422,7,5.234597,0.056872,0.03081,2.147755,0.092417,0.165877,0.227488,0.310427,0.39,0.35,0.192,0.131,0.097156,0.125592,0.161137,0.239336,0.41,0.265,0.136,0.101,5.967639,5.791996,601.272727,8.909091,5.184688,0.059564,0.043689,2.356771,0.112565,0.149629,0.227432,0.310851,0.568182,0.379545,0.241091,0.170091,0.064613,0.090447,0.132035,0.188217,0.329091,0.228636,0.136,0.100909,6.143854,5.751201,95373.289256,1.173554,0.048359,0.001489,0.000199,0.030074,0.002798,0.003845,0.006637,0.009073,0.04376,0.016188,0.010101,0.005817,0.000732,0.001361,0.002366,0.002838,0.01619,0.006028,0.002302,0.001321,0.237014,0.15956,nonspam
130,8,5.615385,0.1,0.031041,2.118227,0.084615,0.184615,0.223077,0.323077,0.11,0.12,0.058,0.042,0.015385,0.030769,0.092308,0.192308,0.02,0.02,0.024,0.025,4.731462,4.425556,640,6,4.740625,0.020313,0.040473,3.036364,0.0875,0.220312,0.267188,0.320313,0.56,0.705,0.342,0.205,0.020313,0.03125,0.064062,0.157812,0.13,0.1,0.082,0.101,5.235093,4.109421,339.679012,5.814815,5.014034,0.152184,0.036072,2.26065,0.09762,0.17087,0.247861,0.322572,0.31321,0.272222,0.159062,0.105259,0.037762,0.064183,0.118288,0.192166,0.120988,0.10321,0.07563,0.062333,5.602562,5.28547,22503.847584,19.58299,0.122388,0.014929,0.00012,0.055205,0.001404,0.002415,0.00401,0.00369,0.030553,0.013927,0.004867,0.002076,0.000228,0.000801,0.001224,0.001622,0.003078,0.002558,0.000925,0.000554,0.203901,0.247793,nonspam
820,2,5.240244,1.314634,0.033611,2.394478,0.056098,0.089024,0.190244,0.309756,0.46,0.365,0.312,0.254,0.05,0.068293,0.120732,0.239024,0.41,0.28,0.198,0.196,6.654101,6.456311,932,16,5.286481,0.872318,0.039084,2.477378,0.05794,0.091202,0.172747,0.2897,0.54,0.425,0.322,0.27,0.045064,0.069742,0.122318,0.212446,0.42,0.325,0.228,0.198,6.769128,6.523459,948.17437,10.810924,5.197618,0.741228,0.043648,2.452197,0.051607,0.085825,0.173309,0.288141,0.463718,0.381418,0.309849,0.259261,0.043577,0.061692,0.113761,0.210032,0.397017,0.284097,0.210235,0.189721,6.609052,6.290502,166864.135562,33.405427,0.034579,0.118114,0.000241,0.066558,0.000344,0.000736,0.002467,0.004512,0.025404,0.017663,0.01091,0.007223,0.000281,0.000306,0.00072,0.002196,0.017873,0.010405,0.005379,0.004117,0.560847,0.586282,nonspam
819,7,5.479853,0.067155,0.046055,2.8304,0.089133,0.152625,0.283272,0.391941,0.73,0.625,0.464,0.321,0.031746,0.069597,0.125763,0.216117,0.26,0.285,0.206,0.177,6.434525,5.847226,819,7,5.479853,0.067155,0.046055,2.8304,0.089133,0.152625,0.283272,0.391941,0.73,0.625,0.464,0.321,0.031746,0.069597,0.125763,0.216117,0.26,0.285,0.206,0.177,6.434525,5.847226,586.967655,5.425876,5.40695,0.169942,0.055306,2.492294,0.109378,0.151322,0.277908,0.370667,0.564043,0.418801,0.303741,0.203294,0.03356,0.071108,0.114818,0.183264,0.197305,0.22527,0.145698,0.116747,5.696448,5.214131,268661.416744,2.244506,0.125372,0.0155,0.000266,0.29961,0.001928,0.002259,0.00736,0.009947,0.228204,0.127921,0.063573,0.028283,0.000308,0.000961,0.002245,0.005189,0.028548,0.040828,0.01685,0.009987,1.733018,1.33422,nonspam
5,6,4.4,0,0.006017,0.818182,0,0,0.2,0.4,0,0,0.002,0.002,0.2,0.4,0.4,0.6,0.01,0.01,0.004,0.003,1.098612,1.098612,216,3,4.541667,0.013889,0.03555,3.069231,0.032407,0.185185,0.375,0.560185,0.07,0.2,0.162,0.121,0.013889,0.013889,0.171296,0.236111,0.03,0.015,0.074,0.051,5.111619,4.389542,973.32265,4.675214,4.327835,0.026268,0.10925,2.21045,0.024786,0.051102,0.102131,0.154917,0.173782,0.196645,0.163547,0.124825,0.018992,0.029854,0.059434,0.102783,0.163462,0.128237,0.100906,0.085126,6.162961,5.948703,1241703.000598,4.296223,0.128229,0.005612,0.003066,0.128642,0.000845,0.001297,0.003334,0.005708,0.090156,0.074558,0.043422,0.02409,0.000344,0.000716,0.001592,0.004449,0.077131,0.047714,0.026012,0.014607,1.791073,1.629902,nonspam
97,5,5.185567,0.237113,0.013973,1.851852,0.154639,0.268041,0.329897,0.391753,0.15,0.13,0.064,0.038,0.030928,0.103093,0.206186,0.268041,0.03,0.05,0.04,0.026,4.495507,4.33295,97,5,5.185567,0.237113,0.013973,1.851852,0.154639,0.268041,0.329897,0.391753,0.15,0.13,0.064,0.038,0.030928,0.103093,0.206186,0.268041,0.03,0.05,0.04,0.026,4.495507,4.33295,66.888889,2.333333,5.496722,0.599852,0.009836,1.621145,0.177156,0.313958,0.380151,0.444781,0.09,0.088333,0.042889,0.025333,0.011593,0.148926,0.216436,0.286664,0.013333,0.025556,0.018444,0.013889,3.464013,3.328209,4382.098765,1.111111,0.084522,0.136108,0.000034,0.320624,0.001972,0.005376,0.005979,0.005775,0.004822,0.006461,0.001407,0.000478,0.00026,0.005924,0.007406,0.007037,0.000289,0.00023,0.000174,0.000108,1.245656,0.971799,nonspam
332,7,5.253012,0.153614,0.027422,2.319553,0.024096,0.042169,0.165663,0.268072,0.08,0.07,0.11,0.089,0.01506,0.027108,0.078313,0.14759,0.05,0.045,0.052,0.049,5.756528,5.624647,332,7,5.253012,0.153614,0.027422,2.319553,0.024096,0.042169,0.165663,0.268072,0.08,0.07,0.11,0.089,0.01506,0.027108,0.078313,0.14759,0.05,0.045,0.052,0.049,5.756528,5.624647,227.989691,4.041237,4.847592,0.207239,0.023106,2.022209,0.041243,0.068799,0.15334,0.247741,0.084639,0.075464,0.068309,0.053402,0.031209,0.046749,0.09577,0.143603,0.064948,0.049588,0.041464,0.032186,5.188285,5.077006,34731.824636,3.647784,0.165558,0.007795,0.000283,0.047745,0.000331,0.000488,0.000753,0.0023,0.004511,0.005304,0.003266,0.001567,0.000166,0.000139,0.000411,0.000484,0.001691,0.001148,0.000897,0.000588,0.290808,0.217249,nonspam
25,7,4.12,0,0.009645,1.319588,0.04,0.12,0.2,0.28,0.01,0.015,0.01,0.007,0.04,0.08,0.2,0.24,0.01,0.01,0.01,0.006,3.135494,3.135494,25,7,4.12,0,0.009645,1.319588,0.04,0.12,0.2,0.28,0.01,0.015,0.01,0.007,0.04,0.08,0.2,0.24,0.01,0.01,0.01,0.006,3.135494,3.135494,467.625,4.8125,4.572048,0.037304,0.034489,1.968029,0.101112,0.14922,0.259772,0.348713,0.43,0.300312,0.19175,0.125562,0.064729,0.115682,0.159449,0.22376,0.228125,0.223125,0.132,0.091938,5.006302,4.698585,435090.484375,5.152344,0.142005,0.006549,0.001037,0.252587,0.003087,0.002368,0.004274,0.0074,0.492425,0.164767,0.047312,0.02077,0.002878,0.004542,0.004642,0.006527,0.06309,0.088431,0.032164,0.012952,2.289092,1.987968,nonspam
43,5,3.860465,0,0.019361,1.421769,0.093023,0.186047,0.27907,0.372093,0.04,0.04,0.024,0.016,0.023256,0.023256,0.069767,0.186047,0.01,0.005,0.006,0.008,3.713572,3.713572,75,11,3.72,0,0.0078,2.226415,0.12,0.16,0.213333,0.293333,0.09,0.06,0.032,0.022,0,0.013333,0.066667,0.186667,0,0.005,0.01,0.014,3.94612,3.297244,83.434783,1.043478,4.597872,0.016944,0.009646,1.873004,0.126112,0.151095,0.206732,0.287594,0.096087,0.061087,0.032522,0.022304,0.034819,0.062222,0.093327,0.154001,0.02913,0.027174,0.015913,0.01287,3.780734,3.540625,8693.028355,6.650284,0.652378,0.002791,0.000027,0.120038,0.005314,0.004949,0.008326,0.011238,0.018702,0.006317,0.001492,0.000543,0.00181,0.006942,0.006916,0.006385,0.001617,0.002565,0.000557,0.000233,1.014798,1.132211,nonspam
259,11,4.698842,0.158301,0.04262,2.267281,0.092664,0.19305,0.266409,0.393822,0.24,0.25,0.138,0.102,0.023166,0.061776,0.100386,0.212355,0.06,0.08,0.052,0.055,5.401737,5.028001,259,11,4.698842,0.158301,0.04262,2.267281,0.092664,0.19305,0.266409,0.393822,0.24,0.25,0.138,0.102,0.023166,0.061776,0.100386,0.212355,0.06,0.08,0.052,0.055,5.401737,5.028001,106.285714,2,5.340505,0.02545,0.066084,1.57616,0.026601,0.045681,0.165341,0.414577,0.057143,0.058214,0.038429,0.032,0.046567,0.057294,0.071375,0.12795,0.038571,0.036071,0.020857,0.018071,3.665766,3.602922,36400.489796,15.285714,0.122059,0.003225,0.000185,0.139987,0.001386,0.00423,0.001847,0.004544,0.010906,0.012163,0.00386,0.001918,0.000291,0.000885,0.001705,0.003088,0.003441,0.003829,0.001372,0.000996,1.245671,1.015115,nonspam
41,9,3.097561,0,0.009172,1.541284,0.02439,0.04878,0.170732,0.219512,0.01,0.01,0.014,0.009,0,0,0.02439,0.04878,0,0,0.002,0.002,3.663562,3.663562,41,9,3.097561,0,0.009172,1.541284,0.02439,0.04878,0.170732,0.219512,0.01,0.01,0.014,0.009,0,0,0.02439,0.04878,0,0,0.002,0.002,3.663562,3.663562,117.84,3.56,4.304341,0.295656,0.017879,1.440521,0.033091,0.138238,0.203568,0.261522,0.0728,0.0812,0.05408,0.03432,0.025599,0.031226,0.135331,0.179942,0.0252,0.0276,0.0184,0.01616,3.113952,2.950517,59850.7744,5.1264,0.518407,0.503618,0.000336,0.310375,0.003401,0.008393,0.01142,0.015689,0.022428,0.029035,0.012582,0.005058,0.001581,0.001595,0.015879,0.016019,0.002609,0.004436,0.001188,0.000979,2.592578,2.381447,nonspam
3368,2,4.114014,0.019299,0.076098,2.562714,0.025534,0.047209,0.077791,0.148456,0.86,0.795,0.524,0.5,0.019299,0.027613,0.063242,0.100653,0.65,0.465,0.426,0.339,7.97645,7.463252,3368,2,4.114014,0.019299,0.076098,2.562714,0.025534,0.047209,0.077791,0.148456,0.86,0.795,0.524,0.5,0.019299,0.027613,0.063242,0.100653,0.65,0.465,0.426,0.339,7.97645,7.463252,2412.073171,3.134146,4.466461,0.091347,0.052086,2.29894,0.044282,0.069693,0.109498,0.16334,0.498537,0.441646,0.288073,0.259232,0.03101,0.055146,0.093603,0.133822,0.519878,0.450854,0.320439,0.234183,6.846969,6.50035,11131198.262939,2.96981,0.170848,0.013497,0.000839,0.108413,0.001601,0.003045,0.008376,0.010221,0.202181,0.193262,0.105978,0.096416,0.000485,0.001159,0.002773,0.003793,0.449338,0.312894,0.152901,0.084571,2.020593,1.747732,nonspam
330,9,5.524242,0.018182,0.026566,2.208205,0.069697,0.109091,0.175758,0.236364,0.23,0.18,0.116,0.078,0.015152,0.042424,0.081818,0.130303,0.05,0.07,0.054,0.043,5.771881,5.694139,330,9,5.524242,0.018182,0.026566,2.208205,0.069697,0.109091,0.175758,0.236364,0.23,0.18,0.116,0.078,0.015152,0.042424,0.081818,0.130303,0.05,0.07,0.054,0.043,5.771881,5.694139,900.052632,6.684211,4.974859,0.055109,0.055234,2.351548,0.068051,0.102648,0.165439,0.237705,0.456842,0.379737,0.253158,0.194158,0.021161,0.04179,0.079507,0.120266,0.201579,0.183421,0.147263,0.113684,6.207787,5.958934,639966.576177,1.689751,0.091628,0.020496,0.000746,0.133761,0.002066,0.002065,0.004869,0.006265,0.175158,0.116914,0.050849,0.031063,0.000119,0.000387,0.000782,0.001243,0.046013,0.03249,0.021338,0.011409,1.53257,1.303543,nonspam
352,2,5.136364,0.170455,0.027682,2.268908,0.110795,0.144886,0.204545,0.284091,0.39,0.255,0.144,0.1,0.028409,0.056818,0.122159,0.164773,0.1,0.1,0.086,0.058,5.81683,5.671581,371,2,4.962264,0.105121,0.033709,2.143411,0.070081,0.09973,0.156334,0.210243,0.26,0.185,0.116,0.078,0.02965,0.048518,0.107817,0.12938,0.11,0.09,0.08,0.048,5.884498,5.785519,283.4,2,5.011711,0.17414,0.027233,2.180068,0.088728,0.123675,0.187183,0.24603,0.245,0.1705,0.1038,0.0683,0.025544,0.05028,0.101059,0.134836,0.071,0.0715,0.058,0.0388,5.540515,5.392402,9776.04,0,0.008916,0.003298,0.000042,0.007734,0.0003,0.000314,0.000544,0.000733,0.005885,0.002242,0.000876,0.00038,0.000035,0.000115,0.000256,0.000331,0.000589,0.000735,0.000513,0.000232,0.113988,0.136275,nonspam
272,1,5.007353,0.150735,0.012025,2.238356,0.176471,0.231618,0.334559,0.393382,0.48,0.315,0.182,0.107,0.051471,0.128676,0.220588,0.268382,0.14,0.175,0.12,0.073,5.48992,5.161446,962,2,4.116424,0.071726,0.026039,2.304307,0.142412,0.165281,0.209979,0.279626,1.37,0.795,0.404,0.269,0.029106,0.046778,0.082121,0.135135,0.28,0.225,0.158,0.13,6.780735,6.445833,1084.039823,4.09292,4.448975,0.0549,0.080944,2.15469,0.056847,0.098625,0.147046,0.219413,0.351681,0.29792,0.206372,0.165363,0.032573,0.071696,0.11731,0.166789,0.22115,0.222765,0.170381,0.130469,5.874049,5.576743,1152839.401069,3.80995,0.119906,0.007967,0.002767,0.228516,0.003488,0.006449,0.009951,0.013862,0.111273,0.067303,0.033402,0.021998,0.001181,0.004404,0.005913,0.007837,0.039192,0.038731,0.023565,0.014706,3.753354,3.614172,nonspam
453,4,4.816777,0.00883,0.016986,2.119871,0.125828,0.152318,0.229581,0.289183,0.57,0.345,0.208,0.131,0.039735,0.101545,0.145695,0.187638,0.18,0.23,0.132,0.085,6.052251,5.922749,453,4,4.816777,0.00883,0.016986,2.119871,0.125828,0.152318,0.229581,0.289183,0.57,0.345,0.208,0.131,0.039735,0.101545,0.145695,0.187638,0.18,0.23,0.132,0.085,6.052251,5.922749,315.409091,2.136364,4.742999,0.022945,0.015021,2.024842,0.08479,0.119703,0.191481,0.271666,0.216364,0.162273,0.108091,0.073773,0.032187,0.064061,0.119607,0.175111,0.095909,0.095455,0.064545,0.047136,5.190275,5.045405,123981.969008,0.481405,0.202067,0.003138,0.000198,0.199783,0.001979,0.002494,0.003526,0.005431,0.032169,0.018049,0.009887,0.004582,0.000312,0.00113,0.001989,0.002448,0.007806,0.008529,0.00376,0.001986,1.092711,1.074981,nonspam
217,21,4.75576,0.009217,0.01207,2.064463,0.096774,0.152074,0.253456,0.317972,0.21,0.165,0.11,0.069,0.023041,0.069124,0.133641,0.16129,0.05,0.075,0.058,0.035,5.344847,5.257823,709,21,5.519041,0,0.018707,2.821734,0.107193,0.181946,0.293371,0.346968,0.76,0.645,0.416,0.246,0.028209,0.070522,0.186178,0.251058,0.2,0.25,0.264,0.178,6.167271,5.164227,155.9375,19.208333,4.164062,0.000192,0.007445,1.908164,0.096894,0.16144,0.273646,0.33891,0.164792,0.133333,0.085375,0.053292,0.013699,0.06678,0.113059,0.13256,0.031458,0.061562,0.040917,0.025708,4.757269,4.65774,26398.60026,1.748264,0.161589,0.000002,0.00002,0.099951,0.00052,0.000956,0.000558,0.000525,0.050454,0.026041,0.007787,0.003103,0.000065,0.000233,0.000439,0.001481,0.006246,0.01077,0.003533,0.001576,0.257589,0.202681,nonspam
389,2,4.868895,0.231362,0.015437,2.244838,0.087404,0.128535,0.236504,0.323907,0.34,0.25,0.184,0.126,0.020566,0.030848,0.100257,0.131105,0.08,0.06,0.078,0.051,5.942744,5.890418,389,2,4.856041,0.231362,0.015446,2.244335,0.089974,0.125964,0.233933,0.323907,0.35,0.245,0.182,0.126,0.020566,0.028278,0.097686,0.133676,0.08,0.055,0.076,0.052,5.931998,5.838855,346.756757,2.054054,4.793012,0.259011,0.016471,2.170326,0.101432,0.137985,0.228193,0.316811,0.35,0.244189,0.161838,0.111703,0.021648,0.036256,0.094872,0.139095,0.078108,0.068919,0.069838,0.050216,5.591171,5.321546,17515.535427,0.051132,0.078922,0.010322,0.000155,0.088292,0.000604,0.000815,0.002406,0.003319,0.025205,0.011566,0.003885,0.001826,0.000067,0.000496,0.001039,0.000944,0.001702,0.004976,0.001383,0.000656,0.637541,0.598812,nonspam
195,6,4.512821,0.128205,0.03574,1.987061,0.076923,0.128205,0.210256,0.276923,0.15,0.125,0.082,0.054,0.066667,0.092308,0.153846,0.220513,0.13,0.09,0.06,0.043,5.23843,5.171603,195,6,4.512821,0.128205,0.03574,1.987061,0.076923,0.128205,0.210256,0.276923,0.15,0.125,0.082,0.054,0.066667,0.092308,0.153846,0.220513,0.13,0.09,0.06,0.043,5.23843,5.171603,163.5,7.125,4.571387,0.400647,0.028292,1.956667,0.104147,0.133625,0.211139,0.269359,0.15875,0.10625,0.0675,0.0445,0.059285,0.082401,0.151159,0.194412,0.0825,0.061875,0.04475,0.02925,4.888613,4.731522,6622.75,2.859375,0.030171,0.40231,0.000122,0.047797,0.001817,0.001497,0.001821,0.003025,0.011086,0.004667,0.001481,0.00085,0.000421,0.000442,0.001979,0.002621,0.000544,0.000687,0.000353,0.000149,0.309669,0.233154,nonspam
126,1,4.936508,0.174603,0.009238,2.038147,0.055556,0.103175,0.190476,0.31746,0.07,0.065,0.048,0.04,0.071429,0.079365,0.174603,0.18254,0.09,0.05,0.044,0.023,4.767123,4.647069,126,1,4.936508,0.174603,0.009238,2.038147,0.055556,0.103175,0.190476,0.31746,0.07,0.065,0.048,0.04,0.071429,0.079365,0.174603,0.18254,0.09,0.05,0.044,0.023,4.767123,4.647069,126,1,4.936508,0.174603,0.009238,2.038147,0.055556,0.103175,0.190476,0.31746,0.07,0.065,0.048,0.04,0.071429,0.079365,0.174603,0.18254,0.09,0.05,0.044,0.023,4.767123,4.647069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spam
209,5,4.866029,0.014354,0.045853,1.952229,0.019139,0.066986,0.086124,0.172249,0.04,0.07,0.036,0.036,0.033493,0.038278,0.057416,0.143541,0.07,0.04,0.024,0.03,5.319325,5.274498,209,5,4.866029,0.014354,0.045853,1.952229,0.019139,0.066986,0.086124,0.172249,0.04,0.07,0.036,0.036,0.033493,0.038278,0.057416,0.143541,0.07,0.04,0.024,0.03,5.319325,5.274498,163.666667,5.416667,4.674331,0.018804,0.034526,1.78389,0.077753,0.166179,0.2166,0.266444,0.131667,0.110417,0.0635,0.0425,0.07373,0.115466,0.153898,0.227194,0.059167,0.06875,0.043667,0.0355,4.269139,4.138018,14729.222222,2.909722,0.120165,0.001007,0.00093,0.322529,0.003682,0.014568,0.016096,0.014784,0.010464,0.005856,0.001921,0.00085,0.016963,0.016833,0.015536,0.01294,0.001691,0.002788,0.001018,0.000645,3.243041,3.052846,nonspam
