@relation '.\\uk-2007-05.link_based_features.csv'

@attribute eq_hp_mp numeric
@attribute assortativity_hp numeric
@attribute assortativity_mp numeric
@attribute avgin_of_out_hp numeric
@attribute avgin_of_out_mp numeric
@attribute avgout_of_in_hp numeric
@attribute avgout_of_in_mp numeric
@attribute indegree_hp numeric
@attribute indegree_mp numeric
@attribute neighbors_2_hp numeric
@attribute neighbors_2_mp numeric
@attribute neighbors_3_hp numeric
@attribute neighbors_3_mp numeric
@attribute neighbors_4_hp numeric
@attribute neighbors_4_mp numeric
@attribute outdegree_hp numeric
@attribute outdegree_mp numeric
@attribute pagerank_hp numeric
@attribute pagerank_mp numeric
@attribute prsigma_hp numeric
@attribute prsigma_mp numeric
@attribute reciprocity_hp numeric
@attribute reciprocity_mp numeric
@attribute siteneighbors_1_hp numeric
@attribute siteneighbors_1_mp numeric
@attribute siteneighbors_2_hp numeric
@attribute siteneighbors_2_mp numeric
@attribute siteneighbors_3_hp numeric
@attribute siteneighbors_3_mp numeric
@attribute siteneighbors_4_hp numeric
@attribute siteneighbors_4_mp numeric
@attribute truncatedpagerank_1_hp numeric
@attribute truncatedpagerank_1_mp numeric
@attribute truncatedpagerank_2_hp numeric
@attribute truncatedpagerank_2_mp numeric
@attribute truncatedpagerank_3_hp numeric
@attribute truncatedpagerank_3_mp numeric
@attribute truncatedpagerank_4_hp numeric
@attribute truncatedpagerank_4_mp numeric
@attribute trustrank_hp numeric
@attribute trustrank_mp numeric
@attribute class {spam,nonspam}

@data
1,0.02101,0.02101,33055,33055,32.085712,32.085712,70,70,347,347,82278,82278,250619,250619,8,8,0,0,0.704732,0.704732,0.75,0.75,10,10,23,23,160,160,675,675,0,0,0,0,0,0,0,0,0,0,nonspam
1,3.218391,3.218391,36.666668,36.666668,10.408163,10.408163,49,49,61,61,556,556,21005,21005,5,5,0,0,0.492161,0.492161,1,1,3,3,5,5,5,5,23,23,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.231132,0.231132,0,0,25.714285,25.714285,7,7,40,40,571,571,19111,19111,0,0,0,0,0.024266,0.024266,1,1,5,5,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.253521,7.356688,16.5,1,37,2.40625,8,32,26,37,358,71,9046,383,2,1,0,0,0.036003,0.243234,0.5,1,4,1,7,7,15,7,17,15,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.104651,0.104651,0,0,23.666666,23.666666,3,3,20,20,117,117,779,779,0,0,0,0,0.239981,0.239981,1,1,3,3,12,12,12,12,17,17,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.669316,1.669316,24.148148,24.148148,26.238094,26.238094,42,42,56,56,1747,1747,36128,36128,26,26,0,0,0.20896,0.20896,0.925926,0.925926,8,8,12,12,60,60,97,97,0,0,0,0,0,0,0,0,0,0,nonspam
1,9.969486,9.969486,343.488373,343.488373,33.601925,33.601925,623,623,698,698,41566,41566,59566,59566,42,42,0,0,0.400402,0.400402,0.953488,0.953488,5,5,8,8,8,8,26,26,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.847222,7.372549,13,3.086957,7.526316,3.291667,19,24,75,26,162,30,830,30,2,23,0,0,0.308172,0.012938,1,1,2,1,2,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.014706,0.014706,0,0,64,64,1,1,6,6,3817,3817,58074,58074,0,0,0,0,0,0,1,1,1,1,1,1,121,121,339,339,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.142857,0.142857,0,0,11,11,2,2,6,6,54,54,678,678,0,0,0,0,0.066772,0.066772,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,spam
1,1.098591,1.098591,17.052631,17.052631,26.08,26.08,25,25,47,47,1624,1624,114264,114264,18,18,0,0,0.562207,0.562207,1,1,4,4,6,6,32,32,121,121,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.358231,0.358231,1,1,56.360001,56.360001,25,25,368,368,6357,6357,88141,88141,2,2,0,0,0.189587,0.189587,0,0,3,3,4,4,4,4,16,16,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.439024,0.439024,0,0,10,10,6,6,23,23,180,180,909,909,0,0,0,0,0.266912,0.266912,1,1,3,3,5,5,18,18,22,22,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.584541,0.584541,0,0,13.181818,13.181818,11,11,72,72,25589,25589,50839,50839,0,0,0,0,0.551973,0.551973,1,1,5,5,9,9,97,97,155,155,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.438597,2.357143,6,1.6,13.222222,1.833333,9,6,81,17,219,86,1589,219,1,5,0,0,0.823618,0.047644,0,1,3,1,6,5,11,6,60,11,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.625,0.625,4,4,11,11,5,5,8,8,218,218,8021,8021,4,4,0,0,0.214372,0.214372,1,1,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,2.605023,2.605023,136.235291,136.235291,31.317242,31.317242,145,145,151,151,3560,3560,5083,5083,16,16,0,0,0.578373,0.578373,0.941176,0.941176,10,10,12,12,16,16,16,16,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.010989,0.010989,0,0,82,82,1,1,13,13,177,177,37272,37272,0,0,0,0,0,0,1,1,1,1,1,1,3,3,11,11,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.615922,0.615922,1.125,1.125,50.76923,50.76923,13,13,27,27,33529,33529,32175,32175,8,8,0,0,0.781762,0.781762,0,0,4,4,6,6,29,29,56,56,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.13587,0.13587,0,0,24.299999,24.299999,10,10,363,363,402,402,20991,20991,0,0,0,0,0.876295,0.876295,1,1,5,5,6,6,18,18,20,20,0,0,0,0,0,0,0,0,0,0,nonspam
1,25.328117,25.328117,208.666672,208.666672,12.872754,12.872754,668,668,1155,1155,1785,1785,20312,20312,5,5,0.000001,0.000001,0.379099,0.379099,1,1,17,17,16,16,37,37,125,125,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,nonspam
1,2.375468,2.375468,20.8125,20.8125,14.333333,14.333333,42,42,64,64,758,758,21405,21405,15,15,0,0,0.587612,0.587612,1,1,4,4,7,7,7,7,30,30,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.121891,0.121891,0,0,43.57143,43.57143,7,7,102,102,443,443,38833,38833,0,0,0,0,0.312384,0.312384,1,1,4,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,nonspam
1,7.949316,7.949316,73.111115,73.111115,21.677902,21.677902,267,267,1692,1692,82278,82278,300835,300835,17,17,0,0,0.437753,0.437753,0.777778,0.777778,17,17,48,48,265,265,978,978,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.263625,0.263625,652.599976,652.599976,18.658537,18.658537,41,41,3481,3481,10622,10622,26127,26127,9,9,0,0,1.291364,1.291364,0.8,0.8,6,6,35,35,86,86,481,481,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.297674,1.315789,1,1.25,27.142857,1,7,1,24,10,169,24,3825,169,1,4,0,0,0.096953,0,0,0,4,1,7,7,7,8,24,8,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.278947,1.278947,9.666667,9.666667,14.352942,14.352942,17,17,39,39,980,980,11620,11620,8,8,0,0,0.515483,0.515483,1,1,4,4,10,10,11,11,35,35,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.485174,1.801057,79,66.111115,59.798817,26.278481,169,79,9528,229,204415,9528,635963,192838,1,17,0,0,0.815331,0.726644,0,1,17,1,75,40,619,127,2482,908,0,0,0,0,0,0,0,0,0,0.000001,nonspam
0,39.701366,83.849251,16965.628906,15754.845703,212.134445,213.585312,17182,35537,85172,28585,136277,91240,635963,635963,206,220,0.000002,0.000003,0.269011,0.259455,0.951691,0.977376,17,4,75,75,619,619,2482,2482,0.000002,0.000004,0.000002,0.000003,0.000002,0.000003,0.000002,0.000003,0.000002,0.000001,nonspam
1,0.125,0.125,0,0,7,7,1,1,2,2,14,14,198,198,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,nonspam
1,7.071442,7.071442,151.538467,151.538467,64.574722,64.574722,997,997,45619,45619,317980,317980,635963,635963,25,25,0.000001,0.000001,0.574692,0.574692,0.961538,0.961538,17,17,75,75,619,619,2482,2482,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,nonspam
0,0.71885,33.963158,1.666667,7.516129,43.473682,4.393305,57,239,1391,322,49709,345,104107,431,3,31,0,0.000001,0.33798,0.204389,0,1,9,1,17,1,36,1,82,13,0,0.000001,0,0.000001,0,0.000001,0,0.000001,0,0,nonspam
1,0.504202,0.504202,2.25,2.25,10.4,10.4,5,5,43,43,1129,1129,3133,3133,3,3,0,0,0.137185,0.137185,1,1,3,3,3,3,25,25,42,42,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.907065,1.907065,85.894737,85.894737,30.736841,30.736841,95,95,178,178,208,208,24854,24854,18,18,0,0,0.586763,0.586763,1,1,3,3,3,3,3,3,6,6,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.116116,0.116116,1,1,77.783783,77.783783,37,37,4106,4106,17244,17244,86879,86879,2,2,0,0,0.900607,0.900607,0,0,17,17,12,12,160,160,446,446,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.727273,0.75,1.333333,1.5,11.6,1,5,1,13,2,64,7,1026,15,3,2,0,0,0.082748,0,0,0,3,1,3,1,3,4,3,4,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.033294,0.033294,18.25,18.25,38,38,17,17,12735,12735,14375,14375,66209,66209,3,3,0,0,1.34074,1.34074,0.75,0.75,6,6,11,11,31,31,74,74,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.298969,1.298969,4.333333,4.333333,6.714286,6.714286,7,7,12,12,13,13,112,112,5,5,0,0,0.229722,0.229722,0.833333,0.833333,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.797353,1.797353,73.120003,73.120003,25.625,25.625,80,80,663,663,956,956,4432,4432,24,24,0,0,0.657231,0.657231,0.96,0.96,3,3,8,8,19,19,19,19,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.242808,0.242808,10.636364,10.636364,18.074074,18.074074,27,27,4033,4033,42011,42011,95227,95227,10,10,0,0,1.420249,1.420249,0.909091,0.909091,5,5,9,9,121,121,194,194,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.003081,0.003616,6074,6831.375,25.25,7.666667,4,9,16,15,59,26,113,66,9,7,0,0,0.00502,0.059094,0,0.875,3,1,3,4,3,4,20,4,0,0,0,0,0,0,0,0,0,0,nonspam
0,5.768573,22.973215,16.777779,2.051282,8.265822,2.342105,79,76,270,151,302,270,2714,302,26,77,0,0,0.434911,0.136094,0.925926,0.923077,4,1,4,4,12,4,12,12,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.042178,0.042178,18.882353,18.882353,30.236841,30.236841,38,38,35655,35655,52053,52053,99418,99418,16,16,0,0,0.654079,0.654079,1,1,10,10,20,20,49,49,611,611,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.742024,1.529599,327,199.1875,12.183674,13.194445,49,72,88,104,836,104,8414,6074,10,15,0,0,0.416302,0.298692,0.727273,0.5,3,2,5,4,8,5,11,8,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.737983,1.639123,25.31579,24,23.444445,16.970589,9,34,73,37,1054,73,1814,1054,18,18,0,0,0.231737,0.367341,0.105263,0.947368,6,1,8,8,8,8,23,8,0,0,0,0,0,0,0,0,0.000042,0.000009,nonspam
1,0.187276,0.187276,2662.777832,2662.777832,39.215385,39.215385,65,65,94,94,18932,18932,27395,27395,8,8,0,0,0.354329,0.354329,0.888889,0.888889,5,5,9,9,19,19,40,40,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.333333,0.333333,0,0,1,1,1,1,3,3,4,4,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,spam
1,0.604396,0.604396,7.111111,7.111111,16.700001,16.700001,10,10,137,137,158,158,2155,2155,8,8,0,0,0.288166,0.288166,1,1,3,3,3,3,4,4,6,6,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.699561,1.215805,15.75,0,11.909091,9.25,22,20,24,19,208,26,7631,208,7,0,0,0,0.156758,0.177434,0.75,1,4,1,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,nonspam
0,6.373183,86.098679,0,0,26.726337,21.603825,486,3766,20569,4340,86555,10622,408833,173111,0,0,0.000003,0.000008,0.592399,0.196004,1,1,17,1,75,75,619,331,2482,642,0.000004,0.000011,0.000005,0.000012,0.000006,0.000013,0.000006,0.000014,0.000003,0.000003,nonspam
1,0.442623,0.442623,0,0,33.333332,33.333332,18,18,58,58,1626,1626,15896,15896,0,0,0,0,0.277154,0.277154,1,1,4,4,10,10,10,10,20,20,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.274895,1.666667,2,1,49,1,13,1,84,3,1080,15,19837,88,1,2,0,0,0.17993,0,0,0.666667,6,1,13,1,106,15,173,15,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.192513,0.192513,0,0,27.833334,27.833334,6,6,20,20,162,162,4459,4459,0,0,0,0,0.17641,0.17641,1,1,3,3,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,nonspam
1,2.385069,2.385069,14.590909,14.590909,22.078125,22.078125,64,64,665,665,26601,26601,114342,114342,21,21,0,0,0.565064,0.565064,1,1,17,17,23,23,102,102,1063,1063,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.067797,0.067797,0,0,23.5,23.5,2,2,15,15,28911,28911,58228,58228,0,0,0,0,0.880726,0.880726,1,1,2,2,2,2,17,17,2482,2482,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.108374,0.785276,14.125,0,14.117647,10.625,17,16,30,19,38,30,1495,38,8,0,0,0,0.201275,0.169274,0.875,1,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.66,3.12,1,1.333333,19.777779,3.7,9,10,26,17,43,27,1525,35,3,3,0,0,0.041439,0.018163,0.333333,0.333333,4,1,4,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.658638,1.658638,6378.571289,6378.571289,41.789883,41.789883,514,514,3725,3725,116348,116348,300835,300835,20,20,0,0,0.663181,0.663181,0.904762,0.904762,17,17,48,48,619,619,1595,1595,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.495938,0.495938,131.916672,131.916672,20.185184,20.185184,27,27,125,125,442,442,5437,5437,11,11,0,0,0.306218,0.306218,0.916667,0.916667,3,3,5,5,21,21,25,25,0,0,0,0,0,0,0,0,0,0,nonspam
0,3.012656,3.703089,1024,1056.40271,54.051247,155.537109,722,1024,41139,2988,317980,74702,635963,408833,1,148,0,0,0.988788,0.661557,1,0.892617,17,5,75,75,619,199,2482,1174,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
1,0.129032,0.129032,0,0,28.75,28.75,4,4,12,12,245,245,3558,3558,0,0,0,0,0.040701,0.040701,1,1,3,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,spam
1,0.135076,0.135076,558.777771,558.777771,18.523809,18.523809,21,21,46,46,821,821,19492,19492,8,8,0,0,0.254053,0.254053,0.777778,0.777778,3,3,8,8,8,8,11,11,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.254574,1.664436,46,40.578949,21.208334,20.695652,48,46,59,41,128,59,431,128,2,18,0,0,0.462794,0.45047,1,0.894737,3,1,3,3,4,3,4,4,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.108254,1.108254,16.055555,16.055555,17.5,17.5,20,20,58,58,158,158,7491,7491,17,17,0,0,0.10914,0.10914,1,1,3,3,6,6,30,30,138,138,0,0,0,0,0,0,0,0,0,0,nonspam
1,6.867105,6.867105,45.333332,45.333332,23.784386,23.784386,269,269,566,566,8755,8755,40668,40668,33,33,0,0,0.561534,0.561534,0.969697,0.969697,6,6,12,12,55,55,224,224,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.187981,5.586207,223.875,1.555556,15.142858,1.666667,14,9,42,15,1611,32,21719,55,7,9,0,0,0.460941,0.109194,0.75,1,5,1,7,1,13,7,31,7,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.168865,0.168865,0,0,34.25,34.25,8,8,106,106,416,416,34198,34198,0,0,0,0,0.166715,0.166715,1,1,5,5,8,8,25,25,37,37,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.01401,0.01401,2695.75,2695.75,18.444445,18.444445,9,9,27,27,1703,1703,12432,12432,3,3,0,0,0.168347,0.168347,0.75,0.75,5,5,7,7,7,7,18,18,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.869018,0.869018,6.5,6.5,23.166666,23.166666,12,12,40,40,1511,1511,9032,9032,9,9,0,0,0.08686,0.08686,0.8,0.8,4,4,5,5,6,6,7,7,0,0,0,0,0,0,0,0,0,0,nonspam
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.210526,0.210526,0,0,7,7,2,2,5,5,7,7,86,86,0,0,0,0,0.008403,0.008403,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,nonspam
1,2.116279,2.116279,47.277779,47.277779,26.722221,26.722221,72,72,250,250,19416,19416,120016,120016,17,17,0,0,0.604577,0.604577,1,1,10,10,17,17,106,106,151,151,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.248276,0.248276,0,0,21.833334,21.833334,6,6,16,16,678,678,34198,34198,0,0,0,0,0.191364,0.191364,1,1,4,4,6,6,9,9,27,27,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.353832,0.353832,12,12,30.6875,30.6875,16,16,424,424,23829,23829,149404,149404,4,4,0,0,0.407176,0.407176,1,1,2,2,4,4,226,226,334,334,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.718391,2.035211,9.7,6.823529,26.142857,7.8125,14,16,61,35,238,61,5311,238,9,16,0,0,0.42406,0.08334,1,1,4,1,12,6,18,12,66,18,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.269217,1.269217,49.5,49.5,29.459999,29.459999,50,50,356,356,5554,5554,81146,81146,15,15,0,0,0.411803,0.411803,0.9375,0.9375,17,17,15,15,77,77,312,312,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.839779,0.839779,1.333333,1.333333,17.533333,17.533333,15,15,92,92,5429,5429,24900,24900,2,2,0,0,0.421435,0.421435,1,1,6,6,13,13,13,13,47,47,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.02319,0.02319,3166.428467,3166.428467,11.444445,11.444445,18,18,25,25,128,128,1068,1068,6,6,0,0,0.395333,0.395333,0.857143,0.857143,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.5,0.5,0,0,1,1,1,1,2,2,3,3,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.058106,0.058106,497,497,36.857143,36.857143,7,7,95,95,3050,3050,7079,7079,2,2,0,0,0.15557,0.15557,0,0,3,3,3,3,4,4,45,45,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.282443,1.336634,3.333333,5.571429,10.75,5.714286,8,7,11,8,58,11,238,58,6,6,0,0,0.276317,0.181114,0.333333,0.857143,3,1,3,3,3,3,24,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.115108,0.115108,0,0,32,32,4,4,14,14,540,540,35451,35451,0,0,0,0,0.148619,0.148619,1,1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.353982,1.353982,4.625,4.625,6.375,6.375,8,8,9,9,11,11,21,21,7,7,0,0,0.220994,0.220994,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,nonspam
1,3.769729,3.769729,22.35,22.35,22.259615,22.259615,104,104,501,501,5936,5936,64176,64176,19,19,0,0,0.434944,0.434944,0.9,0.9,8,8,13,13,29,29,54,54,0,0,0,0,0,0,0,0,0.000001,0.000001,nonspam
0,8.156802,6.140691,156,224.5625,24.042253,23.818518,355,270,579,368,57132,579,149404,57132,22,15,0,0,0.50319,0.515235,0.652174,0.5625,10,1,17,15,71,23,314,71,0,0,0,0,0,0,0,0,0,0,nonspam
1,2.323446,2.323446,10.666667,10.666667,13.147058,13.147058,34,34,81,81,989,989,7644,7644,11,11,0,0,0.312742,0.312742,1,1,8,8,11,11,16,16,60,60,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.009249,0.009249,0,0,518.400024,518.400024,5,5,104,104,3630,3630,8382,8382,0,0,0,0,1.777524,1.777524,1,1,3,3,9,9,15,15,349,349,0,0,0,0,0,0,0,0,0,0,spam
1,1.838178,1.838178,25.285715,25.285715,15.340909,15.340909,44,44,62,62,247,247,1239,1239,6,6,0,0,0.37189,0.37189,1,1,3,3,4,4,7,7,21,21,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.482456,0.482456,1,1,17,17,10,10,37,37,993,993,42488,42488,1,1,0,0,0.186149,0.186149,1,1,4,4,6,6,6,6,12,12,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.626823,1.626823,45.184212,45.184212,41.743244,41.743244,74,74,324,324,13985,13985,340694,340694,37,37,0,0,0.414186,0.414186,0.973684,0.973684,17,17,16,16,57,57,315,315,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.051948,0.051948,0,0,30,30,2,2,17,17,43,43,551,551,0,0,0,0,0.150258,0.150258,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,nonspam
1,4.585868,4.585868,76.272728,76.272728,11.274448,11.274448,317,317,19375,19375,86555,86555,300835,300835,10,10,0.000001,0.000001,0.704895,0.704895,1,1,17,17,29,29,619,619,1329,1329,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,nonspam
1,1.359847,1.359847,36.695652,36.695652,24.738094,24.738094,42,42,77,77,244,244,21311,21311,22,22,0,0,0.327128,0.327128,1,1,3,3,4,4,24,24,47,47,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.346154,0.346154,0,0,7.666667,7.666667,3,3,6,6,13,13,29,29,0,0,0,0,0.01179,0.01179,1,1,3,3,3,3,8,8,9,9,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.945946,0.945946,2.9,2.9,25.799999,25.799999,10,10,29,29,95,95,1005,1005,9,9,0,0,0.176356,0.176356,0.6,0.6,3,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,nonspam
1,4.466834,4.466834,90.638298,90.638298,33.678715,33.678715,249,249,436,436,3325,3325,19056,19056,46,46,0,0,0.583679,0.583679,0.978723,0.978723,10,10,13,13,55,55,145,145,0,0,0,0,0,0,0,0,0,0,nonspam
0,1.171337,4.679505,6.714286,1.115385,46.43182,16,44,37,77,58,85,77,95,85,7,26,0,0,0.012902,0.03713,0.142857,0.346154,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.055556,0.055556,0,0,15,15,1,1,5,5,18,18,238,238,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.138751,0.138751,2488.777832,2488.777832,26.228571,26.228571,70,70,116,116,1210,1210,11108,11108,17,17,0,0,0.312348,0.312348,0.888889,0.888889,8,8,14,14,14,14,144,144,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.444444,0.444444,0,0,32,32,16,16,70,70,25782,25782,36954,36954,0,0,0,0,0.399434,0.399434,1,1,6,6,12,12,12,12,72,72,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.597561,0.615385,3.5,4,8.8,2.5,5,2,28,7,64,9,1823,16,2,2,0,0,0.375698,0.001746,0,1,3,1,5,1,6,1,8,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.005094,0.005094,0,0,33,33,4,4,2425,2425,2905,2905,4452,4452,0,0,0,0,0.96357,0.96357,1,1,3,3,6,6,54,54,75,75,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.2,1.2,1,1,1.5,1.5,2,2,4,4,5,5,28,28,1,1,0,0,0.531944,0.531944,1,1,2,2,2,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.219851,1.219851,6466.8125,6466.8125,49.311321,49.311321,530,530,10391,10391,96418,96418,250619,250619,31,31,0,0,0.489475,0.489475,0.4375,0.4375,17,17,75,75,619,619,1174,1174,0,0,0,0,0,0,0,0,0.000005,0.000005,nonspam
1,0.045455,0.045455,0,0,25.25,25.25,4,4,283,283,2381,2381,12467,12467,0,0,0,0,1.045327,1.045327,1,1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.514452,0.514452,2,2,42.378571,42.378571,140,140,30828,30828,71311,71311,192838,192838,1,1,0,0,0.552755,0.552755,0,0,17,17,40,40,177,177,752,752,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.17561,0.166667,1,0,38.400002,1,5,1,13,5,760,14,8224,760,1,0,0,0,0.012345,0,0,1,4,1,5,7,5,7,8,7,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.03719,0.03719,383.5,383.5,34.25,34.25,4,4,38,38,4995,4995,124699,124699,2,2,0,0,2.555202,2.555202,0,0,3,3,3,3,36,36,978,978,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.449909,0.449909,29.588236,29.588236,240.974365,240.974365,195,195,6799,6799,60419,60419,136278,136278,16,16,0,0,0.493963,0.493963,1,1,17,17,32,32,397,397,797,797,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.517699,0.517699,32.5,32.5,16.444445,16.444445,9,9,15,15,118,118,2742,2742,7,7,0,0,0.067829,0.067829,0.625,0.625,5,5,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.574803,1.574803,4.875,4.875,14.652174,14.652174,23,23,101,101,415,415,1357,1357,7,7,0,0,0.198234,0.198234,0.875,0.875,17,17,12,12,31,31,41,41,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.751022,1.751022,21.142857,21.142857,17.080645,17.080645,62,62,1233,1233,16630,16630,30747,30747,14,14,0,0,0.566002,0.566002,1,1,17,17,12,12,72,72,108,108,0,0,0,0,0,0,0,0,0,0,nonspam
1,426.764771,426.764771,117.777779,117.777779,8.3606,8.3606,6736,6736,9700,9700,22813,22813,109546,109546,44,44,0.000009,0.000009,0.270199,0.270199,0.977778,0.977778,17,17,17,17,160,160,486,486,0.000005,0.000005,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000002,0.000002,nonspam
1,0.707775,0.707775,12.266666,12.266666,34.09375,34.09375,32,32,663,663,5703,5703,68396,68396,14,14,0,0,0.608182,0.608182,1,1,17,17,32,32,292,292,532,532,0,0,0,0,0,0,0,0,0,0,nonspam
1,1.875,1.875,1.75,1.75,3.833333,3.833333,6,6,13,13,58,58,325,325,4,4,0,0,0.240362,0.240362,1,1,3,3,3,3,3,3,26,26,0,0,0,0,0,0,0,0,0,0,nonspam
0,0.223602,0.166667,1,0,28.6,1,5,1,17,6,145,18,9487,145,1,0,0,0,0.041965,0,0,1,4,1,5,6,16,6,32,16,0,0,0,0,0,0,0,0,0,0,nonspam
