eq_hp_mp,assortativity_mp,avgin_of_out_hp,avgin_of_out_mp,avgout_of_in_mp,indegree_hp,indegree_mp,neighbors_2_hp,neighbors_2_mp,neighbors_3_mp,neighbors_4_hp,neighbors_4_mp,outdegree_hp,outdegree_mp,pagerank_hp,pagerank_mp,prsigma_hp,prsigma_mp,siteneighbors_1_hp,siteneighbors_1_mp,siteneighbors_2_hp,siteneighbors_2_mp,siteneighbors_3_hp,siteneighbors_3_mp,siteneighbors_4_hp,siteneighbors_4_mp,truncatedpagerank_1_hp,truncatedpagerank_1_mp,truncatedpagerank_2_hp,truncatedpagerank_2_mp,truncatedpagerank_3_hp,truncatedpagerank_3_mp,truncatedpagerank_4_hp,truncatedpagerank_4_mp,class
1,0.694931,8.571428,8.571428,33.590908,22,22,263,263,17669,64721,64721,7,7,0,0,1.036796,1.036796,3,3,4,4,177,177,752,752,0,0,0,0,0,0,0,0,nonspam
1,1.353383,0.875,0.875,5,9,9,62,62,533,32886,32886,7,7,0,0,0.34948,0.34948,3,3,3,3,101,101,137,137,0,0,0,0,0,0,0,0,nonspam
1,37.006306,1352.423096,1352.423096,91.772026,6606,6606,32579,32579,170346,300835,300835,25,25,0.000004,0.000004,0.21168,0.21168,17,17,75,75,226,226,797,797,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,spam
1,2.915648,29.375,29.375,10.681818,44,44,68,68,303,8822,8822,7,7,0,0,0.53192,0.53192,4,4,6,6,9,9,11,11,0,0,0,0,0,0,0,0,nonspam
1,0.002877,8834.25,8834.25,20.583334,12,12,39172,39172,102208,122170,122170,11,11,0,0,1.801524,1.801524,6,6,8,8,27,27,171,171,0,0,0,0,0,0,0,0,nonspam
0,60.599541,4928,2825.435791,26.778004,7244,4928,35655,7281,54772,635963,217543,1,77,0.000005,0.000006,0.35618,0.381161,17,7,75,48,331,81,2482,611,0.000003,0.000008,0.000003,0.000006,0.000003,0.000006,0.000003,0.000006,nonspam
1,1.409984,89.912498,89.912498,71.827583,116,116,852,852,19391,57132,57132,79,79,0,0,0.38833,0.38833,17,17,14,14,61,61,141,141,0,0,0,0,0,0,0,0,nonspam
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
1,0.791789,3,3,15.133333,15,15,84,84,3198,13341,13341,3,3,0,0,0.303056,0.303056,4,4,6,6,6,6,11,11,0,0,0,0,0,0,0,0,nonspam
1,25.759693,144.636368,144.636368,22.61344,1384,1384,16924,16924,150417,635963,635963,21,21,0.000001,0.000001,0.561442,0.561442,17,17,75,75,619,619,2482,2482,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
1,0.565445,7.909091,7.909091,40.866665,15,15,23,23,23806,27395,27395,10,10,0,0,0.279896,0.279896,3,3,3,3,28,28,91,91,0,0,0,0,0,0,0,0,nonspam
1,0.035639,1.5,1.5,38,11,11,4626,4626,22813,73909,73909,2,2,0,0,1.171183,1.171183,5,5,7,7,116,116,466,466,0,0,0,0,0,0,0,0,nonspam
0,21.219856,3924.171387,3924.600098,37.037651,38,2178,14592,2535,14592,70922,60419,35,34,0,0.000001,2.117153,0.335677,10,1,17,17,38,19,99,38,0,0.000001,0,0.000001,0,0.000001,0,0.000001,nonspam
1,0.70125,14.0625,14.0625,23.125,16,16,169,169,11651,12467,12467,15,15,0,0,0.149645,0.149645,2,2,2,2,11,11,122,122,0,0,0,0,0,0,0,0,nonspam
0,0.833333,1.666667,2,4.333333,9,3,70,5,11,21161,72,3,2,0,0,0.161782,0.129699,5,1,14,1,53,6,162,14,0,0,0,0,0,0,0,0,nonspam
0,4.61132,45,4.333333,11.488889,38,45,160,90,431,47613,23072,1,33,0,0,0.165742,0.158367,2,3,10,10,10,10,27,10,0,0,0,0,0,0,0,0,nonspam
0,0.069653,11.3,1236.846191,11.884615,15,26,39,34,37,1677,39,10,12,0,0,0.175141,0.132897,2,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,nonspam
0,1.365634,59,66.25,32.067566,10,74,93,85,93,8462,4231,10,11,0,0,0.405429,0.753848,3,1,6,6,6,6,191,6,0,0,0,0,0,0,0,0,nonspam
1,24.841146,2528.966064,2528.966064,61.502171,2993,2993,3410,3410,62349,635963,635963,58,58,0,0,0.376196,0.376196,5,5,10,10,292,292,797,797,0,0,0,0,0,0,0,0,nonspam
0,0.155246,33.599998,42.555557,23.571428,59,7,202,870,1442,60008,14154,9,9,0,0,1.006764,1.95742,10,4,19,13,103,50,162,87,0,0,0,0,0,0,0,0,nonspam
1,7.802234,0,0,44.236427,1142,1142,27386,27386,170346,204416,204416,0,0,0.000007,0.000007,0.636496,0.636496,17,17,48,48,397,397,2482,2482,0.00001,0.00001,0.000011,0.000011,0.000013,0.000013,0.000014,0.000014,nonspam
1,0.082759,0,0,29.333334,6,6,199,199,436,1390,1390,0,0,0,0,0.93432,0.93432,3,3,5,5,8,8,78,78,0,0,0,0,0,0,0,0,nonspam
0,5.674169,188,139.142853,19.670052,40,197,2920,226,251,340694,33997,1,20,0,0,0.687274,0.488964,9,3,25,8,127,22,1595,34,0,0,0,0,0,0,0,0,nonspam
1,0.484615,0.666667,0.666667,11.2,5,5,61,61,190,1421,1421,2,2,0,0,0.178202,0.178202,3,3,5,5,5,5,6,6,0,0,0,0,0,0,0,0,nonspam
0,0.967264,28,30.559999,27.178572,138,28,1661,141,1661,173111,38114,1,24,0,0,0.565153,0.30684,8,1,13,13,111,17,508,111,0,0,0,0,0,0,0,0,nonspam
1,0.619984,39.783783,39.783783,276.623322,300,300,9487,9487,21542,149885,149885,36,36,0,0,0.373975,0.373975,9,9,13,13,43,43,169,169,0,0,0,0,0,0,0,0,nonspam
1,0.01418,9058.210938,9058.210938,162.878052,41,41,1910,1910,13697,84892,84892,18,18,0,0,0.327499,0.327499,5,5,11,11,11,11,35,35,0,0,0,0,0,0,0,0,nonspam
1,1.15942,6.666667,6.666667,7.666667,9,9,13,13,56,391,391,5,5,0,0,0.273645,0.273645,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,nonspam
1,0.416136,0,0,25.428572,14,14,134,134,5567,58228,58228,0,0,0,0,0.338309,0.338309,10,10,15,15,35,35,53,53,0,0,0,0,0,0,0,0,nonspam
0,1.073446,1.333333,7.111111,9.444445,3,9,14,11,16,4847,27,3,8,0,0,0.395925,0.111887,2,1,2,1,3,3,11,3,0,0,0,0,0,0,0,0,nonspam
1,0.016961,0,0,376,7,7,227,227,4307,12748,12748,0,0,0,0,1.765289,1.765289,3,3,10,10,21,21,365,365,0,0,0,0,0,0,0,0,nonspam
1,0.305085,1,1,32,3,3,7,7,388,27946,27946,3,3,0,0,0.093449,0.093449,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,0.760129,22.894737,22.894737,12.210526,57,57,6022,6022,33529,127172,127172,19,19,0,0,0.894534,0.894534,17,17,13,13,145,145,314,314,0,0,0,0,0,0,0,0,nonspam
1,1.503149,48.9375,48.9375,24.283333,60,60,744,744,4972,61215,61215,15,15,0,0,0.385998,0.385998,4,4,12,12,265,265,486,486,0,0,0,0,0,0,0,0,nonspam
1,0.58429,111.64286,111.64286,128.399994,10,10,26,26,381,2284,2284,98,98,0,0,0.14565,0.14565,4,4,10,10,15,15,325,325,0,0,0,0,0,0,0,0,nonspam
1,0.156522,20,20,29.4,5,5,56,56,257,12735,12735,1,1,0,0,0.88995,0.88995,3,3,5,5,18,18,29,29,0,0,0,0,0,0,0,0,nonspam
1,6.165634,128.642853,128.642853,16.788044,184,184,546,546,1211,156689,156689,13,13,0,0,0.568747,0.568747,17,17,19,19,132,132,516,516,0,0,0,0,0,0,0,0,nonspam
1,0.01194,0,0,63.900002,20,20,29184,29184,50301,164558,164558,0,0,0,0,1.519793,1.519793,10,10,29,29,331,331,642,642,0,0,0,0,0,0,0,0,nonspam
1,0.923077,16.1,16.1,13.307693,13,13,23,23,191,4137,4137,9,9,0,0,0.202201,0.202201,3,3,3,3,3,3,66,66,0,0,0,0,0,0,0,0,nonspam
1,0.283724,27.76923,27.76923,37.28125,96,96,29965,29965,116348,217543,217543,12,12,0,0,0.792195,0.792195,17,17,75,75,331,331,849,849,0,0,0,0,0,0,0,0,nonspam
1,0.649624,4.166667,4.166667,27.764706,17,17,154,154,774,28471,28471,5,5,0,0,0.226718,0.226718,5,5,7,7,8,8,9,9,0,0,0,0,0,0,0,0,nonspam
1,0.378947,0,0,12,6,6,25,25,538,120840,120840,0,0,0,0,0.203504,0.203504,3,3,4,4,4,4,13,13,0,0,0,0,0,0,0,0,spam
1,0.911056,7,7,40.014286,70,70,2313,2313,52050,217543,217543,3,3,0,0,0.572029,0.572029,17,17,24,24,139,139,1595,1595,0,0,0,0,0,0,0,0,nonspam
1,5.714351,64,64,34.465115,387,387,362,362,529,1566,1566,1,1,0,0,0.603515,0.603515,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,1.119597,47,47,18.900826,121,121,8697,8697,61215,130318,130318,1,1,0,0,0.98791,0.98791,5,5,18,18,103,103,449,449,0,0,0,0,0.000001,0.000001,0.000001,0.000001,nonspam
0,91.787819,957.02301,718.25,21.905581,613,3781,48209,6273,59228,74987,65774,86,28,0,0.000002,0.53252,0.32973,2,1,6,8,22,9,24,22,0,0.000002,0,0.000002,0,0.000002,0,0.000002,nonspam
1,1.334302,4.875,4.875,22.360001,25,25,44,44,227,7818,7818,7,7,0,0,0.390799,0.390799,3,3,5,5,5,5,23,23,0,0,0,0,0,0,0,0,nonspam
1,0.425121,3.2,3.2,36.400002,10,10,22,22,38943,41982,41982,4,4,0,0,0.397058,0.397058,3,3,6,6,6,6,22,22,0,0,0,0,0,0,0,0,nonspam
1,0.107872,1.928571,1.928571,8.5,22,22,7867,7867,16764,19891,19891,13,13,0,0,1.090292,1.090292,6,6,10,10,39,39,53,53,0,0,0,0,0,0,0,0,nonspam
1,0.874947,130.833328,130.833328,28.452381,42,42,476,476,1076,10213,10213,6,6,0,0,0.242848,0.242848,17,17,15,15,111,111,212,212,0,0,0,0,0,0,0,0,nonspam
1,4.381136,148.449997,148.449997,22.155689,167,167,165,165,29965,49063,49063,19,19,0,0,0.572999,0.572999,3,3,4,4,4,4,181,181,0,0,0,0,0,0,0,0,nonspam
0,0.363208,4,2.5,30.5,4,6,9,9,891,1002,19236,3,3,0,0,0.337068,0.369735,2,3,5,5,5,5,5,9,0,0,0,0,0,0,0,0,nonspam
1,0.735546,3749.523926,3749.523926,16.350428,234,234,710,710,4412,88993,88993,20,20,0,0,0.29187,0.29187,10,10,18,18,54,54,849,849,0,0,0,0,0,0,0,0,nonspam
1,0.372781,2,2,21.428572,7,7,25,25,142,57040,57040,2,2,0,0,0.491757,0.491757,4,4,7,7,7,7,7,7,0,0,0,0,0,0,0,0,nonspam
1,0.169473,5551.230957,5551.230957,19.613207,106,106,885,885,14899,100603,100603,13,13,0,0,0.48138,0.48138,17,17,27,27,83,83,170,170,0,0,0,0,0,0,0,0,nonspam
1,1.696687,11.833333,11.833333,30.75,152,152,8834,8834,136277,217543,217543,11,11,0,0,0.583651,0.583651,17,17,75,75,265,265,908,908,0,0,0,0,0,0,0,0,nonspam
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
1,8.75,66.111115,66.111115,7.912,125,125,181,181,726,3428,3428,8,8,0,0,0.477653,0.477653,4,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,nonspam
1,0.030769,0,0,64,2,2,4,4,33,180,180,0,0,0,0,0.084787,0.084787,2,2,2,2,2,2,9,9,0,0,0,0,0,0,0,0,nonspam
1,2.432941,13.333333,13.333333,9.727273,44,44,126,126,175,371,371,3,3,0,0,0.305626,0.305626,3,3,6,6,17,17,23,23,0,0,0,0,0,0,0,0,nonspam
1,4.759576,48.125,48.125,8.971831,71,71,116,116,486,32168,32168,7,7,0,0,0.369492,0.369492,4,4,7,7,7,7,19,19,0,0,0,0,0,0,0,0,nonspam
0,0.798771,19,15.666667,16.736841,22,19,29,25,29,297,43,1,5,0,0,0.302313,0.157331,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,5.157088,12,12,35.834568,405,405,8549,8549,62349,635963,635963,1,1,0,0,0.855293,0.855293,17,17,75,75,619,619,2482,2482,0,0,0,0,0,0,0,0,nonspam
1,1,6.125,6.125,12.2,10,10,17,17,50,175,175,7,7,0,0,0.255934,0.255934,3,3,4,4,4,4,10,10,0,0,0,0,0,0,0,0,nonspam
0,66.734932,47.516666,1,15.981589,1,2064,2068,2284,3815,3815,35643,60,1,0.000001,0.000001,0,0.041491,1,1,1,12,15,15,15,22,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,spam
0,33.375,1,1,1.422222,17,45,40,84,90,2532,100,3,44,0,0,0.070785,0.003878,4,1,10,1,11,2,24,2,0,0,0,0,0,0,0,0,nonspam
1,0.582996,0,0,15.75,12,12,27,27,218,3424,3424,0,0,0,0,0.202432,0.202432,4,4,8,8,9,9,32,32,0,0,0,0,0,0,0,0,nonspam
1,1.130507,15.714286,15.714286,23.69697,33,33,271,271,3051,94406,94406,7,7,0,0,0.582011,0.582011,17,17,15,15,139,139,392,392,0,0,0,0,0,0,0,0,nonspam
1,0.684811,22,22,28.954546,66,66,6988,6988,23601,136599,136599,18,18,0,0,1.189754,1.189754,17,17,18,18,51,51,466,466,0,0,0,0,0,0,0,0,nonspam
0,0.002889,18,18750.083984,12.277778,1,18,2,23,24,15,28,1,11,0,0,0,0.214587,1,1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,nonspam
1,4.577211,62.92857,62.92857,16.440945,127,127,162,162,579,1626,1626,13,13,0,0,0.476125,0.476125,3,3,3,3,9,9,10,10,0,0,0,0,0,0,0,0,nonspam
0,4.551724,12,2.4,2.666667,6,12,143,24,177,42446,3560,1,10,0,0,1.084078,0.294592,4,1,5,4,8,5,43,8,0,0,0,0,0,0,0,0,nonspam
1,3.236453,6.45,6.45,14.514286,70,70,103,103,652,3629,3629,20,20,0,0,0.138298,0.138298,5,5,11,11,33,33,334,334,0,0,0,0,0,0,0,0,nonspam
0,0.267658,106,34.714287,2,1,1,3,3,5,36,15,2,6,0,0,0,0,1,1,2,2,7,3,7,8,0,0,0,0,0,0,0,0,nonspam
1,0.028571,0,0,32,1,1,5,5,28,342,342,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,nonspam
1,1.268293,4,4,5.571429,7,7,12,12,54,1454,1454,4,4,0,0,0.382929,0.382929,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
0,42.30965,10136.916016,10134.990234,28.36655,7533,7707,48209,13643,71311,635963,272555,106,106,0.000003,0.000003,0.462259,0.433895,17,2,75,75,619,331,2482,978,0.000003,0.000004,0.000003,0.000004,0.000003,0.000004,0.000003,0.000004,nonspam
1,24.451118,779.538452,779.538452,29.325174,1430,1430,3323,3323,12467,124699,124699,12,12,0.000001,0.000001,0.39769,0.39769,10,10,27,27,265,265,1174,1174,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
1,7.185628,1.333333,1.333333,4.859649,57,57,232,232,3629,17098,17098,3,3,0,0,0.282368,0.282368,6,6,12,12,97,97,106,106,0,0,0,0,0,0,0,0,nonspam
0,1.766497,28,20.714285,9.857142,30,28,209,55,261,36979,5703,6,6,0,0,0.243865,0.60171,5,1,7,8,20,9,186,21,0,0,0,0,0,0,0,0,nonspam
1,0.1972,2,2,21.054054,37,37,6986,6986,9746,32998,32998,2,2,0,0,0.814601,0.814601,17,17,17,17,106,106,556,556,0,0,0,0,0,0,0,0,nonspam
1,1.463415,9.4,9.4,13.473684,19,19,42,42,244,7631,7631,9,9,0,0,0.441585,0.441585,4,4,7,7,9,9,9,9,0,0,0,0,0,0,0,0,nonspam
0,0.617647,3.333333,5.4,1,10,2,29,8,14,8414,29,5,5,0,0,0.194756,0.036325,3,1,5,1,10,5,12,5,0,0,0,0,0,0,0,0,nonspam
1,0.324324,2.25,2.25,49.454544,11,11,22,22,1130,58368,58368,3,3,0,0,0.333114,0.333114,5,5,7,7,7,7,26,26,0,0,0,0,0,0,0,0,nonspam
1,164.898376,658.150024,658.150024,24.079777,9464,9464,54385,54385,136277,300835,300835,40,40,0.000014,0.000014,0.57821,0.57821,17,17,48,48,170,170,415,415,0.000019,0.000019,0.000021,0.000021,0.000022,0.000022,0.000023,0.000023,nonspam
1,15.233076,0,0,45.324764,739,739,1008,1008,6689,13419,13419,0,0,0,0,0.071206,0.071206,1,1,3,3,67,67,87,87,0,0,0,0,0,0,0,0,nonspam
1,4.072453,53.599998,53.599998,9.557143,70,70,81,81,1056,2486,2486,4,4,0,0,0.527363,0.527363,3,3,3,3,24,24,31,31,0,0,0,0,0,0,0,0,nonspam
0,960.481384,36,65,28.864773,16,49687,198,32579,45473,3385,47523,1,1,0,0.000008,0.212181,0.174467,1,2,15,13,45,47,325,261,0,0.000007,0,0.000006,0,0.000006,0,0.000005,nonspam
1,1.31251,4.754098,4.754098,16.846153,65,65,4106,4106,7793,58090,58090,60,60,0,0,0.518192,0.518192,3,3,4,4,145,145,501,501,0,0,0,0,0,0,0,0,spam
0,0.01358,2240.464355,2322.071533,1,2285,3,2486,3909,3909,87769,4017,27,28,0.000001,0.000003,0.400991,2.391706,17,1,14,1,36,11,231,14,0.000001,0.000004,0.000001,0.000003,0.000001,0.000003,0.000001,0.000003,nonspam
0,55.137287,1055,278.666656,9.705214,4,1055,70,1028,1102,7824,1182,1,14,0,0.000001,0.114415,0.236358,3,1,3,4,3,4,3,4,0,0.000002,0,0.000002,0,0.000002,0,0.000002,nonspam
1,0.001582,0,0,284,1,1,380,380,23829,149404,149404,0,0,0,0,0,0,1,1,3,3,226,226,334,334,0,0,0,0,0,0,0,0,nonspam
1,0.068966,0,0,27.5,2,2,4,4,275,8614,8614,0,0,0,0,0.015634,0.015634,2,2,2,2,2,2,4,4,0,0,0,0,0,0,0,0,nonspam
0,1.217391,3,1.333333,2.333333,3,3,6,6,9,15267,244,1,2,0,0,0.054357,0.393047,2,1,2,3,2,3,2,3,0,0,0,0,0,0,0,0,nonspam
0,1.25,1.5,2,2,9,3,86,6,8,19740,11,2,2,0,0,0.414897,0.006376,3,1,5,1,67,1,326,2,0,0,0,0,0,0,0,0,nonspam
1,1.68942,33.294117,33.294117,21.518518,54,54,205,205,977,9280,9280,16,16,0,0,0.528531,0.528531,4,4,21,21,32,32,28,28,0,0,0,0,0,0,0,0,nonspam
0,2.572415,275.214294,1766,15.389729,372,331,1487,14282,136277,635963,635963,13,15,0,0,0.635247,0.758162,17,4,40,75,619,331,2482,1329,0,0.000001,0,0.000001,0,0.000001,0,0.000001,nonspam
0,1.176471,2,2.714286,3.666667,23,3,1840,36,1840,100603,7793,2,7,0,0,1.33482,0.085699,5,1,12,12,59,15,151,59,0,0,0,0,0,0,0,0,nonspam
0,0.85443,2.333333,6.285714,12.142858,15,7,29,13,27,83133,37,3,6,0,0,0.104521,0.212087,3,1,4,1,48,4,104,4,0,0,0,0,0,0,0,0,nonspam
0,0.125,1,0,1,7,1,43,9,43,35461,814,1,0,0,0,0.323133,0,4,1,5,5,7,5,79,8,0,0,0,0,0,0,0,0,nonspam
1,0.041327,0,0,86.666664,9,9,993,993,1861,55631,55631,0,0,0,0,1.225805,1.225805,4,4,7,7,47,47,69,69,0,0,0,0,0,0,0,0,spam
0,0.01097,11038.663086,11009.47168,97.777779,3948,18,20624,15303,19600,204416,23668,86,87,0,0.000003,0.087344,2.175466,17,1,75,1,619,41,1595,58,0,0.000004,0,0.000005,0,0.000005,0,0.000005,nonspam
0,4.784387,6.909091,11.833333,3.96875,35,32,47,37,47,889,158,11,5,0,0,0.503881,0.498387,3,1,6,6,6,6,6,6,0,0,0,0,0,0,0,0,nonspam
0,1.590106,15.037037,23.466667,14.206897,1,29,331,33,355,2467,534,27,14,0,0,0,0.543708,1,1,1,2,34,2,55,34,0,0,0,0,0,0,0,0,nonspam
0,3.990621,328.181824,107.885056,56.168976,361,361,383,383,383,451,451,10,86,0,0,0.106987,0.106987,1,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,11.555039,8984.704102,8984.704102,54.454803,2467,2467,68138,68138,317980,635963,635963,26,26,0.000001,0.000001,0.529765,0.529765,17,17,75,75,619,619,2482,2482,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,nonspam
0,1.454545,2,4,4.166667,1,6,4,10,15,6,15,2,2,0,0,0,0.040305,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,nonspam
1,1.704142,1.307692,1.307692,19.5,4,4,18,18,26,43,43,12,12,0,0,0.029473,0.029473,3,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,nonspam
0,3.652377,16.666666,28.4,10.061539,72,65,679,102,891,4733,1986,15,4,0,0,0.368952,0.316856,3,1,8,8,11,8,62,57,0,0,0,0,0,0,0,0,nonspam
1,1.254717,15.111111,15.111111,11.333333,18,18,23,23,105,821,821,8,8,0,0,0.337295,0.337295,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,nonspam
1,1.972815,6916.368652,6916.368652,17.679317,527,527,3323,3323,125309,300835,300835,18,18,0,0,0.625852,0.625852,10,10,40,40,619,619,1595,1595,0,0,0,0,0,0,0,0,nonspam
1,3.960396,1.222222,1.222222,3.533333,15,15,25,25,29,82,82,8,8,0,0,0.089291,0.089291,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,nonspam
1,9.755335,186,186,21.934736,475,475,5736,5736,17669,130318,130318,8,8,0,0,0.714569,0.714569,17,17,48,48,292,292,849,849,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
1,0.028994,1988.625,1988.625,17.727272,22,22,42,42,585,37111,37111,15,15,0,0,0.414218,0.414218,4,4,10,10,14,14,111,111,0,0,0,0,0,0,0,0,nonspam
1,1.675182,9,9,11.346154,26,26,88,88,148,2497,2497,6,6,0,0,0.329536,0.329536,5,5,7,7,27,27,27,27,0,0,0,0,0,0,0,0,nonspam
0,0.045181,19.142857,1582.904785,11.958333,12,24,34,34,34,34,34,14,21,0,0,0.082742,0.389981,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,nonspam
0,11.298277,1309.058838,198.72728,12.903704,41,270,296,257,283,15667,296,17,10,0,0,0.564671,0.37734,3,1,4,1,11,4,180,4,0,0,0,0,0,0,0,0,nonspam
1,0.3125,0,0,12.2,5,5,25,25,67,3564,3564,0,0,0,0,0.082344,0.082344,3,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,nonspam
1,0.555556,4.571429,4.571429,32.076923,13,13,64,64,1133,8022,8022,7,7,0,0,0.167275,0.167275,4,4,6,6,6,6,12,12,0,0,0,0,0,0,0,0,nonspam
1,0.153846,0,0,21.75,4,4,19,19,678,42705,42705,0,0,0,0,0.257283,0.257283,3,3,3,3,3,3,61,61,0,0,0,0,0,0,0,0,nonspam
0,26.740856,1,1.642857,4.38255,6,149,16,273,634,1599,15247,1,14,0,0,0.000163,0.143938,4,3,5,4,5,4,6,5,0,0,0,0,0,0,0,0,nonspam
1,0.915254,4.166667,4.166667,15.545455,11,11,26,26,122,8646,8646,5,5,0,0,0.372413,0.372413,4,4,6,6,6,6,6,6,0,0,0,0,0,0,0,0,nonspam
1,0.710526,67,67,9.222222,18,18,23,23,25069,48651,48651,7,7,0,0,0.398945,0.398945,4,4,5,5,49,49,71,71,0,0,0,0,0,0,0,0,nonspam
1,0.042146,30.545454,30.545454,29.111111,36,36,35655,35655,53203,53203,53203,21,21,0,0,0.855652,0.855652,4,4,5,5,14,14,427,427,0,0,0,0,0,0,0,0,nonspam
1,6.205405,2.846154,2.846154,3.857143,28,28,51,51,97,2927,2927,13,13,0,0,0.161946,0.161946,4,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,nonspam
1,0.991814,36.272728,36.272728,28.121212,33,33,218,218,13130,70902,70902,10,10,0,0,0.366015,0.366015,17,17,17,17,26,26,365,365,0,0,0,0,0,0,0,0,nonspam
1,231.535278,354.533325,354.533325,48.723312,22408,22408,19837,19837,29039,147819,147819,14,14,0.000006,0.000006,0.332043,0.332043,4,4,32,32,40,40,391,391,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000008,0.000008,nonspam
0,34.005505,769.117676,1186.772705,30.195122,2006,2009,1875,1875,1986,2309,8066,67,43,0.000001,0.000001,0.44864,0.44812,1,2,6,6,6,6,21,22,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
1,0.039374,1225.285767,1225.285767,13.785714,14,14,34,34,219,9128,9128,6,6,0,0,0.460174,0.460174,6,6,8,8,8,8,8,8,0,0,0,0,0,0,0,0,nonspam
1,27.466179,262.555542,262.555542,31.332525,1651,1651,2728,2728,13628,119308,119308,35,35,0.000001,0.000001,0.453454,0.453454,17,17,35,35,107,107,212,212,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,nonspam
0,0.428571,1,1.5,1,12,1,153,12,153,44725,983,1,2,0,0,0.464334,0,6,1,9,11,67,11,135,69,0,0,0,0,0,0,0,0,nonspam
0,6.45105,2122,278,9.451612,1,186,34,207,619,1705,8862,1,10,0,0,0,0.698478,1,1,5,1,12,89,42,317,0,0,0,0,0,0,0,0.000001,spam
1,505.493042,34243.488281,34243.488281,73.892769,79361,79361,158989,158989,317980,635963,635963,42,42,0.000024,0.000024,0.213614,0.213614,17,17,75,75,619,619,2482,2482,0.000029,0.000029,0.000029,0.000029,0.000029,0.000029,0.000029,0.000029,nonspam
0,184.237915,11217.704102,0,33.754475,747,6480,25150,7456,26025,635963,111405,26,0,0.000001,0.000004,0.523915,0.043556,17,17,75,29,619,187,1595,611,0.000001,0.000003,0.000001,0.000003,0.000001,0.000002,0.000001,0.000002,nonspam
0,1.138211,19,1,6.736842,22,19,555,111,570,9948,1556,1,2,0,0,0.490759,0.40666,3,1,4,4,10,4,13,11,0,0,0,0,0,0,0,0,nonspam
0,3.986063,58.25,61.799999,11.155844,8,77,408,96,468,149404,24900,11,9,0,0,1.358749,0.628191,4,1,6,9,226,9,445,300,0,0,0,0,0,0,0,0,nonspam
0,10.365169,678,3.444444,6.17284,4,81,16,170,1086,137,1632,2,9,0,0,0.356387,0.396896,3,3,4,7,6,55,9,56,0,0,0,0,0,0,0,0,nonspam
0,4.461141,32.222221,40.592594,17.096775,88,124,1105,148,1105,21877,21428,17,26,0,0,0.432071,0.374498,4,1,6,6,6,6,27,6,0,0,0,0,0,0,0,0,nonspam
1,7.907515,1,1,6.5,70,70,182,182,678,2920,2920,4,4,0,0,0.174755,0.174755,9,9,12,12,15,15,18,18,0,0,0,0,0,0,0,0,nonspam
0,1.159851,11.75,9.272727,10.5,13,12,397,12,397,149404,23829,8,10,0,0,0.617881,0.153656,3,1,5,3,226,5,334,300,0,0,0,0,0,0,0,0,nonspam
1,0.758427,4.166667,4.166667,15.5,8,8,20,20,372,8212,8212,5,5,0,0,0.325714,0.325714,3,3,4,4,5,5,7,7,0,0,0,0,0,0,0,0,nonspam
0,2.893082,30.285715,33.666668,8.051282,46,39,60,46,60,2448,232,7,5,0,0,0.491483,0.550666,6,1,10,10,21,10,34,21,0,0,0,0,0,0,0,0,nonspam
1,1.386018,1.6,1.6,11.388889,18,18,28,28,131,2971,2971,4,4,0,0,0.240749,0.240749,3,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,nonspam
