L_indegree_mp,L_outdegree_hp,L_outdegree_mp,L_assortativity_mp,L_avgin_of_out_hp,L_avgin_of_out_mp,log_OP_avgin_of_out_hp_mul_outdegree_hp_CP_,log_OP_avgin_of_out_mp_mul_outdegree_mp_CP_,L_avgout_of_in_mp,log_OP_avgout_of_in_hp_mul_indegree_hp_CP_,log_OP_avgout_of_in_mp_mul_indegree_mp_CP_,eq_hp_mp,L_pagerank_hp,L_pagerank_mp,log_OP_indegree_mp_div_pagerank_mp_CP_,log_OP_outdegree_hp_div_pagerank_hp_CP_,log_OP_outdegree_mp_div_pagerank_mp_CP_,L_prsigma_hp,L_prsigma_mp,log_OP_prsigma_hp_div_pagerank_hp_CP_,log_OP_prsigma_mp_div_pagerank_mp_CP_,L_trustrank_hp,L_trustrank_mp,log_OP_trustrank_mp_div_indegree_mp_CP_,L_siteneighbors_1_hp,L_siteneighbors_2_hp,L_siteneighbors_3_hp,L_siteneighbors_4_hp,L_siteneighbors_1_mp,L_siteneighbors_2_mp,L_siteneighbors_3_mp,L_siteneighbors_4_mp,log_OP_siteneighbors_1_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_2_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_3_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_1_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_3_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_4_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_hp_div_siteneighbors_1_hp_CP_,log_OP_siteneighbors_2_mp_div_siteneighbors_1_mp_CP_,log_OP__OP_siteneighbors_2_hp_m_siteneighbors_1_hp_CP__div_pagerank_hp_CP_,log_OP__OP_siteneighbors_2_mp_m_siteneighbors_1_mp_CP__div_pagerank_mp_CP_,siteneighbors_1_hp_div_siteneighbors_1_mp,L_neighbors_2_hp,L_neighbors_4_hp,L_neighbors_2_mp,L_neighbors_3_mp,L_neighbors_4_mp,log_OP_neighbors_2_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_mp_div_pagerank_mp_CP_,log_OP_neighbors_4_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_hp_div_neighbors_2_hp_CP_,log_OP_max_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,log_OP_avg_OP_neighbors_2_hp_div_indegree_hp_neighbors_3_hp_div_neighbors_2_hp_neighbors_4_hp_div_neighbors_3_hp_CP__CP_,log_OP_avg_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,neighbors_3_hp_div_neighbors_3_mp,L_truncatedpagerank_1_hp,L_truncatedpagerank_2_hp,L_truncatedpagerank_3_hp,L_truncatedpagerank_4_hp,L_truncatedpagerank_1_mp,L_truncatedpagerank_2_mp,L_truncatedpagerank_3_mp,L_truncatedpagerank_4_mp,log_OP_truncatedpagerank_1_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_2_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_3_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_4_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_1_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_2_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_3_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_4_mp_div_pagerank_mp_CP_,truncatedpagerank_4_hp_div_truncatedpagerank_3_hp,truncatedpagerank_4_mp_div_truncatedpagerank_3_mp,truncatedpagerank_3_hp_div_truncatedpagerank_2_hp,truncatedpagerank_3_mp_div_truncatedpagerank_2_mp,truncatedpagerank_2_hp_div_truncatedpagerank_1_hp,truncatedpagerank_2_mp_div_truncatedpagerank_1_mp,log_OP_min_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_min_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,class
1.791759,0.693147,0.693147,0.287682,1.098612,1.386294,1.791759,2.079442,1.386294,2.484907,3.178054,0,-17.82011,-17.440337,19.232096,18.513257,18.133484,-0.983311,-0.567727,16.836799,16.87261,-19.218406,-18.837783,-20.629543,0,0,0,0,0,0,0,0,17.82011,17.82011,17.82011,17.440337,17.440337,17.440337,17.440337,0,0,-50,-50,1,1.94591,3.496508,2.397895,2.639057,3.332205,19.838232,20.079394,20.772541,0.356675,0.693147,0.856103,0.531816,0.714286,-17.669501,-17.620857,-17.569784,-17.53201,-17.344636,-17.320434,-17.330184,-17.307351,0.150609,0.199253,0.250325,0.2881,0.095701,0.119903,0.110153,0.132986,1.038497,1.023096,1.052399,0.990298,1.049847,1.024497,0.037775,-0.00975,0.051073,0.024202,0.045847,0.012551,nonspam
8.54364,3.295837,2.484907,4.11312,8.696355,8.957134,11.992192,11.442041,3.581201,12.59704,12.124841,0,-12.792275,-12.654531,21.198171,16.088112,15.139437,-1.472301,-1.589228,11.319975,11.065303,-14.186644,-14.050129,-22.59377,2.197225,2.484907,3.496508,6.811244,0.693147,2.302585,2.890372,3.526361,14.9895,15.277182,16.288783,13.347678,14.957116,15.544902,16.180891,0.287682,1.609438,13.890887,14.733972,4.5,9.31713,11.673231,9.31713,9.31713,10.219247,21.97166,21.97166,22.873777,0.877422,0.902117,0.98109,0.629876,2.404691,-12.648166,-12.685556,-12.739683,-12.797402,-12.409437,-12.448373,-12.501864,-12.56911,0.144109,0.106719,0.052592,-0.005127,0.245094,0.206157,0.152666,0.085421,0.943915,0.934966,0.947312,0.947915,0.963301,0.961812,-0.057719,-0.067246,-0.03739,-0.038936,-0.049706,-0.053157,nonspam
2.302585,2.302585,2.079442,-0.100348,2.208274,2.197225,4.51086,4.276666,2.230014,6.257668,4.5326,0,-18.307266,-18.136579,20.439164,20.609851,20.216021,-1.563157,-2.24021,16.744108,15.896369,-19.703399,-19.532742,-21.835327,1.098612,1.386294,1.386294,1.386294,0,1.386294,1.386294,1.386294,19.405878,19.69356,19.69356,18.136579,19.522874,19.522874,19.522874,0.287682,1.386294,18.307266,19.235192,3,3.526361,4.553877,3.555348,3.688879,3.78419,21.691927,21.825459,21.920769,0.257829,1.252763,0.472752,0.649345,1.1,-18.297069,-18.31975,-18.34114,-18.363018,-18.151552,-18.138879,-18.134357,-18.132554,0.010197,-0.012484,-0.033874,-0.055752,-0.014973,-0.002299,0.002223,0.004026,0.97836,1.001804,0.978837,1.004532,0.977574,1.012754,-0.022681,0.001803,-0.02139,0.012674,-0.021983,0.006344,nonspam
2.397895,2.079442,2.302585,0.254425,2.351375,2.079442,4.430817,4.382027,2.1454,5.278115,4.543295,0,-17.946904,-17.908447,20.306342,20.026345,20.211032,-0.617097,-1.152214,17.329807,16.756233,-19.342231,-19.304974,-21.70287,1.098612,1.609438,1.609438,1.609438,0,1.609438,1.609438,1.609438,19.045516,19.556342,19.556342,17.908447,19.517885,19.517885,19.517885,0.510826,1.609438,18.640051,19.294741,3,3.218876,9.061144,2.70805,3.218876,5.361292,20.616497,21.127323,23.269739,2.142416,2.142416,2.830944,1.348099,8.52,-18.012947,-18.009445,-18.006049,-17.999209,-17.79933,-17.784864,-17.772971,-17.763129,-0.066043,-0.062541,-0.059145,-0.052305,0.109117,0.123583,0.135476,0.145318,1.006863,1.00989,1.003402,1.011964,1.003509,1.014571,0.003396,0.009842,0.006839,0.014465,0.004581,0.012069,nonspam
2.564949,2.397895,0,-0.068993,2.442347,1.704748,4.840242,1.704748,2.205735,6.350886,4.770685,0,-17.578785,-17.379585,19.944534,19.97668,17.379585,-0.61147,-1.635257,16.967315,15.744328,-18.903376,-18.775526,-21.340475,1.609438,2.079442,2.197225,2.772589,0,0,2.079442,2.079442,19.188223,19.658226,19.77601,17.379585,17.379585,19.459026,19.459026,0.470004,0,18.677397,-50,5,3.89182,10.188704,2.833213,3.7612,4.060443,20.212798,21.140785,21.440028,6.050744,0.927987,4.959395,0.547339,483.651163,-17.464736,-17.427411,-17.410866,-17.386355,-17.233976,-17.203945,-17.175969,-17.149256,0.114049,0.151374,0.167919,0.19243,0.145609,0.17564,0.203616,0.230329,1.024814,1.027073,1.016682,1.028371,1.03803,1.030487,0.016545,0.026713,0.037325,0.030031,0.026164,0.028241,nonspam
0,2.772589,-50,-0.693147,6.763069,-50,9.535658,-50,0,4.127134,0,0,-19.92973,-19.500436,19.500436,22.702319,-50,-4.086689,-50,15.843041,-50,-21.326319,-20.897044,-20.897044,1.098612,1.609438,1.609438,1.609438,0,0,1.609438,1.609438,21.028342,21.539168,21.539168,19.500436,19.500436,21.109874,21.109874,0.510826,0,20.622877,-50,3,2.302585,5.446737,0.693147,1.609438,2.302585,20.193583,21.109874,21.803021,0.955511,0.916291,1.599819,0.77319,5.2,-21.332786,-21.531965,-21.600413,-21.634372,-20.86174,-21.187231,-21.324858,-21.395108,-1.403056,-1.602235,-1.670683,-1.704642,-1.361303,-1.686794,-1.824422,-1.894671,0.966611,0.932162,0.933841,0.871423,0.819404,0.722173,-0.199179,-0.325491,-0.033959,-0.070249,-0.098033,-0.172071,nonspam
2.995732,2.079442,1.94591,0.248504,2.70805,1.791759,4.787492,3.73767,2.476538,5.739793,5.472271,0,-18.147659,-17.947776,20.943509,20.227101,19.893686,-1.776359,-2.097551,16.3713,15.850225,-19.537853,-19.342486,-22.338218,0.693147,0.693147,2.397895,2.890372,0,0.693147,0.693147,2.397895,18.840806,18.840806,20.545555,17.947776,18.640923,18.640923,20.345672,0,0.693147,-50,17.947776,2,4.804021,7.613819,3.135494,4.804021,7.555905,21.083271,22.751797,25.503681,2.751884,2.751884,2.043504,1.998163,15.672131,-18.133292,-18.182869,-18.235646,-18.288831,-17.900682,-17.945426,-17.996326,-18.048686,0.014367,-0.03521,-0.087986,-0.141171,0.047095,0.00235,-0.04855,-0.10091,0.948205,0.948987,0.948592,0.950374,0.951632,0.956242,-0.053185,-0.05236,-0.049577,-0.044745,-0.051845,-0.049329,nonspam
1.098612,0,-50,-2.172223,1.098612,-50,1.098612,-50,3.10608,4.962845,4.204693,0,-19.303123,-18.970987,20.069599,19.303123,-50,-0.761715,-2.403345,18.541408,16.567641,-20.259508,-18.900584,-19.999196,1.386294,1.94591,3.663562,5.755742,1.098612,2.079442,2.302585,3.78419,20.689417,21.249033,22.966685,20.069599,21.050428,21.273572,22.755176,0.559616,0.980829,20.401735,20.580424,1.333333,4.356709,10.591195,2.639057,5.298317,7.517521,21.610044,24.269304,26.488507,3.089293,2.65926,2.965027,2.23902,8.565,-19.660928,-19.637222,-19.69272,-19.749868,-19.348064,-19.465919,-19.457195,-19.507919,-0.357805,-0.334099,-0.389596,-0.446745,-0.377078,-0.494932,-0.486208,-0.536932,0.944454,0.950541,0.946014,1.008762,1.02399,0.888826,-0.057149,-0.117854,0.023707,0.008724,-0.028929,-0.05195,nonspam
6.259581,0,3.496508,2.508523,5.181784,5.740183,5.181784,9.23669,3.13757,10.405686,9.397152,0,-14.652231,-14.197827,20.457409,14.652231,17.694335,-0.437317,-0.827438,14.214914,13.370389,-15.476532,-15.595551,-21.855133,2.833213,4.317488,6.428105,7.81682,0,0.693147,0.693147,0.693147,17.485445,18.969719,21.080336,14.197827,14.890974,14.890974,14.890974,1.484275,0.693147,18.712674,14.197827,17,10.438489,13.362896,6.444131,6.444131,6.953684,20.641958,20.641958,21.151511,1.789419,0.509553,2.869373,0.253925,324.984102,-14.419938,-14.43139,-14.46308,-14.473204,-14.32054,-14.265276,-14.23995,-14.230132,0.232293,0.220841,0.189151,0.179027,-0.122713,-0.067449,-0.042123,-0.032305,0.989927,1.009866,0.968807,1.02565,0.988614,1.05682,-0.03169,0.009817,-0.010124,0.055264,-0.017707,0.030314,nonspam
6.96885,2.833213,2.833213,5.422307,4.825643,4.349561,7.658857,7.182774,0.869099,7.442493,7.837949,0,-14.446513,-13.219218,20.188069,17.279726,16.052432,0.318703,-1.167835,14.765216,12.051384,-15.844317,-14.616168,-21.585018,0.693147,1.791759,2.70805,3.713572,0,1.609438,1.791759,2.70805,15.13966,16.238272,17.154563,13.219218,14.828656,15.010978,15.927268,1.098612,1.609438,15.832807,14.605513,2,7.014814,8.087333,7.014814,7.034388,7.727976,20.234033,20.253606,20.947194,0.198217,0.693588,1.080876,0.304462,1.195595,-14.212303,-14.193337,-14.173402,-14.158101,-13.785349,-13.884491,-13.908458,-13.914061,0.23421,0.253176,0.273111,0.288412,-0.566131,-0.665273,-0.68924,-0.694843,1.015419,0.994413,1.020135,0.976318,1.019147,0.905614,0.015301,-0.099142,0.019935,-0.005603,0.01807,-0.042092,nonspam
2.197225,0.693147,2.197225,-0.042302,2.197225,2.427748,2.890372,4.624973,2.007468,9.506734,4.204693,0,-17.295888,-17.2199,19.417124,17.989035,19.417124,-0.943068,-2.580894,16.352821,14.639005,-18.693153,-18.617765,-20.81499,2.079442,2.833213,3.496508,4.691348,0,2.564949,2.944439,3.496508,19.37533,20.129102,20.792396,17.2199,19.784849,20.164339,20.716407,0.753772,2.564949,19.493113,19.704806,8,7.004882,10.376206,3.7612,7.004882,9.588229,20.9811,24.224782,26.808128,2.583347,3.243682,2.602338,2.677524,13.241379,-17.280861,-17.237703,-17.245303,-17.218593,-17.01306,-17.013284,-16.994028,-16.9742,0.015027,0.058185,0.050585,0.077295,0.20684,0.206615,0.225871,0.245699,1.02707,1.020026,0.992428,1.019443,1.044103,0.999776,-0.0076,-0.000224,0.043158,0.019828,0.020979,0.012997,nonspam
2.484907,1.791759,2.079442,0.332982,2.412933,2.209495,4.204693,4.288936,2.025953,5.57973,4.51086,0,-17.919405,-17.667893,20.1528,19.711165,19.747334,-0.773312,-1.059339,17.146094,16.608553,-19.317586,-19.066143,-21.55105,1.098612,1.609438,1.609438,2.079442,0,1.609438,1.609438,1.609438,19.018018,19.528843,19.528843,17.667893,19.277331,19.277331,19.277331,0.510826,1.609438,18.612553,19.054187,3,3.526361,9.428029,2.833213,3.526361,6.09131,20.501106,21.194253,23.759203,2.564949,2.564949,2.668424,1.699685,13,-17.833001,-17.80998,-17.786692,-17.766357,-17.584036,-17.558105,-17.54056,-17.520022,0.086404,0.109425,0.132713,0.153049,0.083857,0.109788,0.127333,0.147871,1.020544,1.02075,1.023561,1.0177,1.023288,1.026269,0.020336,0.017546,0.023288,0.02593,0.022216,0.021344,nonspam
3.526361,0.693147,1.609438,1.407769,2.862201,2.97553,3.555348,4.584967,1.666596,6.144186,5.192957,0,-16.92999,-16.612446,20.138806,17.623137,18.221884,-0.514964,-0.809178,16.415025,15.803267,-18.323843,-18.007791,-21.534151,1.386294,2.079442,2.197225,2.302585,0,2.079442,2.079442,2.197225,18.316284,19.009431,19.127214,16.612446,18.691887,18.691887,18.80967,0.693147,2.079442,18.316284,18.558356,4,4.369448,7.821643,3.931826,4.369448,5.129899,20.544271,20.981894,21.742344,0.760451,0.760451,1.864875,0.547786,2.139241,-16.809318,-16.79346,-16.773408,-16.765439,-16.528045,-16.513182,-16.525967,-16.515944,0.120672,0.13653,0.156581,0.164551,0.0844,0.099264,0.086479,0.096502,1.008001,1.010073,1.020254,0.987297,1.015985,1.014974,0.007969,-0.012785,0.020052,0.014863,0.014639,0.004106,nonspam
0,0,1.386294,0.274437,0,0.223144,0,1.609438,0,5.247024,0,0,-19.598393,-19.24095,19.24095,19.598393,20.627244,-2.333524,-50,17.264869,-50,-20.959142,-20.616085,-20.616085,1.386294,1.94591,1.94591,3.178054,0,1.94591,2.079442,2.079442,20.984687,21.544303,21.544303,19.24095,21.18686,21.320392,21.320392,0.559616,1.94591,20.697005,21.03271,4,3.178054,8.249314,2.302585,3.178054,5.129899,21.543535,22.419004,24.370849,1.951845,2.302585,2.401023,1.868806,7.041667,-20.579688,-20.708141,-20.747735,-20.782696,-19.906331,-20.371593,-20.488929,-20.531437,-0.981295,-1.109748,-1.149342,-1.184304,-0.665381,-1.130643,-1.247978,-1.290487,0.965643,0.958382,0.961179,0.889287,0.879455,0.62797,-0.128453,-0.465262,-0.034961,-0.042509,-0.066754,-0.192114,nonspam
7.060476,2.70805,2.079442,2.58081,4.465189,9.336554,7.17324,11.415996,2.006571,7.670895,9.067047,0,-14.384269,-13.843044,20.90352,17.092319,15.922486,-0.084705,-1.485424,14.299564,12.35762,-15.369815,-14.7088,-21.769276,2.197225,2.995732,4.691348,5.762051,1.098612,3.465736,4.644391,6.320768,16.581493,17.380001,19.075617,14.941656,17.30878,18.487435,20.163812,0.798508,2.367124,16.782164,17.21034,3,8.091015,11.6041,7.532088,10.064458,11.6901,21.375132,23.907502,25.533144,1.579026,2.53237,2.364686,1.85981,0.674073,-14.131688,-14.099032,-14.052908,-14.026142,-13.803006,-13.761732,-13.708026,-13.774837,0.252581,0.285237,0.33136,0.358126,0.040038,0.081312,0.135018,0.068207,1.027128,0.935371,1.047204,1.055175,1.033195,1.042137,0.026766,-0.066812,0.046124,0.053707,0.035215,0.010836,nonspam
0,0,1.098612,-5.119988,0,6.908505,0,8.007117,0,8.935772,0,0,-15.378031,-15.291807,15.291807,15.378031,16.390419,-0.430286,-50,14.947745,-50,-15.722663,-15.642935,-15.642935,2.833213,4.317488,6.428105,7.81682,0,4.317488,4.369448,6.96885,18.211244,19.695519,21.806136,15.291807,19.609295,19.661255,22.260657,1.484275,4.317488,19.438474,19.595872,17,8.383205,13.362896,5.472271,8.383205,11.418021,20.764078,23.675012,26.709828,2.701381,5.472271,2.689723,4.526023,14.900297,-15.329686,-15.298328,-15.28437,-15.254204,-14.980291,-15.025437,-15.013635,-15.000286,0.048345,0.079703,0.093661,0.123827,0.311516,0.26637,0.278172,0.291521,1.030625,1.013439,1.014056,1.011872,1.031855,0.955858,0.013958,-0.045146,0.031358,0.013349,0.025192,-0.006297,nonspam
1.098612,1.098612,1.098612,-0.060625,1.098612,1.178655,2.197225,2.277267,1.299283,5.164786,2.397895,0,-18.265171,-18.080406,19.179018,19.363784,19.179018,-0.974336,-5.39224,17.290835,12.688166,-19.639181,-19.46343,-20.562042,1.098612,1.791759,1.791759,3.178054,0,1.386294,1.791759,1.791759,19.363784,20.056931,20.056931,18.080406,19.4667,19.872165,19.872165,0.693147,1.386294,19.363784,19.179018,3,3.871201,5.713733,2.079442,3.871201,5.17615,20.159848,21.951607,23.256556,1.304949,1.791759,1.407445,1.415381,3.6875,-18.22263,-18.198329,-18.181779,-18.159686,-17.983629,-17.954443,-17.928109,-17.905457,0.042541,0.066842,0.083393,0.105486,0.096777,0.125963,0.152297,0.174949,1.022339,1.022911,1.016689,1.026683,1.024599,1.029616,0.016551,0.022653,0.024301,0.029186,0.020987,0.026061,nonspam
5.501258,1.098612,1.098612,3.272311,4.410776,4.822296,5.509388,5.920908,1.555779,7.16858,7.057037,0,-14.730754,-14.512638,20.013896,15.829367,15.61125,-1.374106,-1.547592,13.356648,12.965046,-9.750328,-10.309704,-15.810962,1.098612,1.791759,2.564949,4.997212,0,1.386294,1.791759,2.564949,15.829367,16.522514,17.295704,14.512638,15.898932,16.304397,17.077587,0.693147,1.386294,15.829367,15.61125,3,5.808142,7.753194,5.755742,5.808142,5.988961,20.26838,20.32078,20.501599,0.180819,0.254484,1.025718,0.16602,1.198198,-14.633091,-14.67427,-14.721451,-14.76592,-14.365327,-14.419542,-14.464441,-14.509859,0.097663,0.056485,0.009304,-0.035166,0.14731,0.093095,0.048197,0.002779,0.956505,0.955597,0.953915,0.956095,0.959658,0.947229,-0.047181,-0.054215,-0.041178,-0.044898,-0.044273,-0.048168,nonspam
4.70953,4.624973,4.60517,0.067276,5.142174,4.696151,9.767147,9.301321,4.602373,9.311633,9.311904,0,-18.166849,-17.917408,22.626938,22.791822,22.522578,-1.848442,-1.838374,16.318407,16.079034,-19.465754,-18.549479,-23.25901,0,1.609438,1.609438,4.077537,0.693147,1.609438,2.197225,5.062595,18.166849,19.776287,19.776287,18.610555,19.526846,20.114632,22.980003,1.609438,0.916291,19.553143,19.01602,0.5,4.574711,7.835184,4.59512,5.17615,7.924072,22.512527,23.093557,25.84148,0.601439,2.747923,1.733957,1.807739,1,-18.095898,-18.075579,-18.056296,-18.037175,-17.876896,-17.840803,-17.797449,-17.780326,0.070951,0.09127,0.110553,0.129674,0.040512,0.076605,0.119959,0.137081,1.019305,1.01727,1.01947,1.044307,1.020527,1.036752,0.019121,0.017123,0.020319,0.043354,0.019574,0.032251,nonspam
2.197225,1.098612,1.098612,-0.101783,2.197225,2.079442,3.295837,3.178054,2.065455,5.877736,4.26268,0,-17.738156,-17.573058,19.770283,18.836768,18.671671,-0.987613,-1.889753,16.750543,15.683305,-19.136036,-18.97125,-21.168475,1.386294,1.791759,1.791759,1.791759,0,1.791759,1.791759,1.791759,19.12445,19.529915,19.529915,17.573058,19.364818,19.364818,19.364818,0.405465,1.791759,18.431303,19.182496,4,3.433987,10.951508,2.639057,3.433987,7.397562,20.212116,21.007046,24.97062,3.963574,3.963574,3.399089,2.934123,52.645161,-17.662606,-17.628655,-17.608665,-17.59153,-17.409984,-17.381061,-17.354664,-17.332335,0.07555,0.109501,0.129491,0.146626,0.163074,0.191997,0.218394,0.240723,1.017283,1.022581,1.020191,1.026748,1.034534,1.029345,0.017135,0.022329,0.033951,0.028923,0.023719,0.025887,nonspam
1.791759,1.098612,1.791759,0.267479,1.791759,1.455287,2.890372,3.247047,1.575536,4.882802,3.367296,0,-18.046136,-17.837135,19.628894,19.144748,19.628894,-1.017121,-1.740104,17.029015,16.097031,-9.552447,-9.870483,-11.662243,1.386294,1.386294,1.386294,1.386294,0,1.386294,1.386294,1.386294,19.43243,19.43243,19.43243,17.837135,19.223429,19.223429,19.223429,0,1.386294,-50,18.935747,4,2.70805,7.973844,2.484907,2.70805,4.727388,20.322042,20.545185,22.564523,2.019338,2.019338,2.453849,1.279389,7.533333,-17.974593,-17.950487,-17.92952,-17.909669,-17.717012,-17.692115,-17.668874,-17.647465,0.071543,0.095649,0.116616,0.136467,0.120123,0.14502,0.168261,0.18967,1.020049,1.021639,1.021189,1.023514,1.024399,1.025209,0.019851,0.021408,0.024106,0.024896,0.021643,0.023183,nonspam
2.995732,1.609438,2.484907,0.535402,2.842969,2.491296,4.452407,4.976203,2.302585,7.279319,5.298317,0,-17.384451,-17.269261,20.264993,18.993888,19.754167,-0.882211,-0.928198,16.502239,16.341062,-16.499971,-17.73144,-20.727172,2.833213,3.218876,5.351858,6.368187,0,1.386294,3.135494,4.234107,20.217664,20.603326,22.736309,17.269261,18.655555,20.404755,21.503367,0.385662,1.386294,19.463892,18.367873,17,5.743003,11.056351,3.258097,4.615121,6.829794,20.527357,21.884381,24.099054,2.435636,2.214673,2.52325,1.564652,35.287129,-17.432392,-17.446749,-17.504359,-17.508189,-17.282757,-17.27736,-17.25014,-17.245111,-0.047941,-0.062299,-0.119909,-0.123739,-0.013497,-0.0081,0.019121,0.02415,0.996177,1.005041,0.944018,1.027594,0.985745,1.005411,-0.05761,0.005029,-0.00383,0.027221,-0.024996,0.012603,nonspam
4.007333,2.890372,3.218876,-0.184922,5.686033,5.287256,8.576405,8.506132,2.160183,6.182085,6.167517,0,-16.755596,-16.606171,20.613504,19.645968,19.825046,-1.284774,-1.267194,15.470822,15.338977,-18.109309,-17.9405,-21.947833,1.098612,1.609438,1.609438,3.044522,0,1.609438,1.609438,3.044522,17.854208,18.365034,18.365034,16.606171,18.215608,18.215608,19.650693,0.510826,1.609438,17.448743,17.992465,3,4.644391,8.532673,4.343805,4.762174,6.563856,20.949976,21.368344,23.170026,1.647178,1.801682,1.715359,1.096311,4.615385,-16.736431,-16.74755,-16.791765,-16.815043,-16.508667,-16.512687,-16.529777,-16.542837,0.019165,0.008046,-0.036169,-0.059447,0.097503,0.093483,0.076393,0.063333,0.976991,0.987025,0.956748,0.983055,0.988942,0.995988,-0.044215,-0.01709,-0.011119,-0.00402,-0.026111,-0.011375,nonspam
6.184149,1.098612,2.639057,2.732521,5.779714,6.037393,6.878326,8.676451,2.790469,9.001962,8.974618,0,-14.631861,-14.389754,20.573903,15.730473,17.028811,-0.749624,-0.750521,13.882236,13.639233,-15.196812,-15.25933,-21.443479,1.098612,1.386294,2.302585,3.806662,0,1.386294,1.386294,2.302585,15.730473,16.018155,16.934446,14.389754,15.776048,15.776048,16.692339,0.287682,1.386294,14.631861,15.488366,3,6.464588,7.684324,6.259581,6.464588,7.404279,20.649336,20.854342,21.794033,0.939691,0.939691,0.546574,0.48347,2.55919,-14.403907,-14.354289,-14.32248,-14.296261,-14.138556,-14.08412,-14.04795,-14.02009,0.227954,0.277572,0.30938,0.3356,0.251198,0.305634,0.341804,0.369664,1.026566,1.028251,1.03232,1.036832,1.05087,1.055945,0.02622,0.027859,0.049618,0.054436,0.035932,0.03955,nonspam
2.833213,2.302585,2.302585,0.340473,2.658351,2.651961,4.960936,4.954546,2.365284,5.192957,5.198497,0,-17.912215,-17.642331,20.475544,20.2148,19.944916,-0.903537,-0.997102,17.008678,16.645229,-19.309378,-19.039498,-21.872711,0,0,0,0,0,0,0,0,17.912215,17.912215,17.912215,17.642331,17.642331,17.642331,17.642331,0,0,-50,-50,1,3.091042,3.091042,3.091042,3.091042,3.091042,20.733373,20.733373,20.733373,0,0.257829,0.117783,0.093526,1,-17.815135,-17.807445,-17.80003,-17.791855,-17.554168,-17.539713,-17.523834,-17.514817,0.09708,0.10477,0.112185,0.12036,0.088162,0.102617,0.118497,0.127513,1.008209,1.009057,1.007443,1.016006,1.007719,1.01456,0.007415,0.009017,0.008175,0.015879,0.00776,0.013121,nonspam
3.332205,2.564949,2.772589,-3.838374,5.661968,8.617434,8.226917,11.390023,2.759105,12.344473,6.09131,0,-12.575523,-12.438034,15.770239,15.140472,15.210623,-1.241528,0.925085,11.333995,13.363119,-13.876605,-13.832135,-17.16434,2.833213,3.295837,4.75359,5.252273,0,0,0,0,15.408736,15.87136,17.329113,12.438034,12.438034,12.438034,12.438034,0.462624,0,14.878108,-50,17,9.770642,11.646949,6.317165,8.678632,8.941415,18.755199,21.116666,21.379449,1.055139,2.98496,0.94123,2.357476,8.560415,-12.42119,-12.39251,-12.36543,-12.339311,-12.115553,-12.068675,-12.036043,-12.058363,0.154333,0.183013,0.210093,0.236212,0.322481,0.369359,0.401991,0.379671,1.026463,0.977927,1.027451,1.03317,1.029095,1.047995,0.026118,-0.02232,0.02868,0.046879,0.027293,0.019506,nonspam
